item_id,item_material,item_num,item_length,item_width,item_,order
20761,YGFX-0218SD,1,503,557,order,333
20762,GDMY-0218S,1,800,549.5,order,222
20763,GDMY-0215S,1,438,158,order,155
20764,YDH-0218S,1,910,379,order,206
20765,ZQB-0215S,1,288,158,order,185
20766,YDH-0218S,1,470,38,order,364
20767,YDH-0218S,1,1998,580,order,365
20768,GDMY-0215S,1,238,118,order,136
20769,YW8-0218SD,1,866,556,order,23
20770,YDH-0218S,1,336.5,147,order,148
20771,QKQ-0215S,1,329,489,order,265
20772,YDH-0215S,1,556.5,289,order,207
20773,5-0218S,1,719,134,order,391
20774,YH-0225S,1,822,197,order,79
20776,GDMY-0225SD,1,1175,588,order,222
20777,YDH-0215S,1,309,489,order,187
20778,GDMY-0218S,1,1262,198,order,156
20779,YH-0218S,1,928,48,order,79
20780,GDMY-0218S,1,364,508,order,179
20781,GDMY-0218SD,1,2302,327,order,71
20782,GDMY-0218SD,1,791,58,order,265
20783,GDMY-0215S,1,388,158,order,375
20784,YDH-0235S,1,2028,597,order,11
20785,GDMY-0218S,1,391,310,order,70
20786,YDH-0215S,1,373.5,389,order,21
20787,ZQB-0218S,1,343,328,order,185
20788,GDMY-0218SD,1,941,58,order,155
20789,YDH-0218S,1,330.5,147,order,148
20790,YDH-0218S,1,108,388,order,148
20791,GDMY-0218SD,1,665,88,order,272
20792,GDMY-0215S,1,1021,552,order,157
20793,GDMY-0218S,1,311,493,order,388
20794,YDH-0215S,1,1901,502,order,187
20795,YDH-0218S,1,2393,548,order,227
20796,YDH-0215S,1,351.5,610,order,393
20797,YDH-0218S,1,580,579,order,268
20798,GDMY-0218S,1,130,567,order,222
20799,GDMY-0218S,1,832,598,order,223
20800,GDMY-0215S,1,1951,941,order,155
20801,GDMY-0218SD,1,1960,58,order,156
20802,5-0218S,1,431,464.5,order,206
20803,YSH-0218S,1,1250,371.5,order,381
20804,YH-0225S,1,822,728,order,79
20805,YH-0218S,1,1003.5,420,order,233
20806,YDH-0218S,1,711,309.5,order,217
20807,GDMY-0218S,1,665,539,order,272
20808,YH-0215S,1,2297,869,order,79
20809,YH-0225S,1,822,197,order,79
20810,YDH-0218SD,1,1804,68,order,327
20811,YH-0218S,1,435,48,order,79
20812,5-0218S,1,744,415,order,217
20813,YH-0225S,1,928,517,order,79
20814,YH-0218S,1,994.5,402.5,order,230
20815,ZYF-0218S,1,758,449.5,order,329
20816,5-0218S,1,481,408.5,order,185
20817,YDH-0218S,1,465.5,466,order,5
20818,YDH-0218S,1,490,58,order,390
20819,YDH-0215S,1,338,78,order,148
20820,YDH-0218S,1,1592,403,order,187
20821,YDH-0218S,1,876,58,order,37
20822,YDH-0218S,1,1050.5,347,order,186
20823,YDH-0215S,1,1775,80,order,186
20824,YHXM-0218S,1,173,378,order,328
20825,YHXM-0218S,1,173,378,order,328
20826,YDH-0218S,1,718,528,order,391
20827,YH-0225S,1,786.5,1013,order,79
20828,ZYF-0218SD,1,422,413,order,156
20829,YDH-0218S,1,1108,430,order,150
20830,YDH-0218S,1,330,308,order,393
20831,YDH-0218S,1,2028,598,order,149
20832,YDH-0218S,1,612.5,372,order,207
20833,GDMY-0218SD,1,762,181.5,order,379
20834,YH-0218S,1,862,397,order,167
20835,YDH-0218S,1,305,58,order,3
20836,XXB-0218S,1,755,174,order,69
20837,5-0218S,1,513,405,order,265
20838,5-0218S,1,351,168.5,order,275
20839,GDMY-0215S,1,438,118,order,275
20840,GDMY-0215S,1,344.5,829,order,274
20841,YH-0218S,1,1209.5,370,order,232
20842,YH-0218S,1,2048,620,order,63
20843,YDH-0215S,1,309,489,order,187
20844,GDMY-0215S,1,388,118,order,69
20845,YH-0218S,1,940,329,order,230
20846,YSH-0218S,1,624,133.5,order,364
20848,YH-0225S,1,822,728,order,79
20849,YDH-0218SD,1,380,86,order,11
20850,XXB-0215S,1,288,158,order,36
20851,YGFX-0218S,1,1214,576,order,333
20852,GDMY-0218S,1,388,83,order,156
20853,YDH-0218S,1,381,352,order,207
20854,YDH-0218S,1,833,468,order,327
20855,YSH-0218S,1,998.5,385.3,order,379
20856,GDMY-0218SD,1,414.5,557,order,222
20857,YH-0218S,1,513,460,order,63
20858,YDH-0215S,1,1573.5,302,order,187
20859,GDMY-0218SD,1,1766,801,order,222
20860,GDMY-0218S,1,1092,367,order,381
20861,YW1-0215S,1,154.5,1009,order,67
20862,YDH-0218SD,1,2398,98,order,350
20863,YDH-0215S,1,501.5,510,order,268
20864,YDH-0218S,1,1689,88,order,327
20865,XXB-0215S,1,488,158,order,333
20866,YDH-0215S,1,514,212.5,order,21
20867,YDH-0218S,1,834,487,order,327
20868,YDH-0218S,1,382,329,order,217
20869,QKQ-0218S,1,797,447,order,160
20870,GDMY-0218S,1,2001,667.5,order,375
20871,GDMY-0218S,1,761,209,order,386
20872,YDH-0218S,1,362,495,order,187
20873,5-0218S,1,689,414,order,279
20874,YDH-0218S,1,1008,330,order,3
20875,YDH-0215S,1,2061,936,order,373
20876,GDMY-0218S,1,2438,38,order,223
20877,XXB-0218S,1,988,375,order,69
20878,YW1-0218S,1,494.5,78,order,67
20879,YW1-0218S,1,1009,509,order,67
20880,GDMY-0218S,1,846,83,order,157
20881,GGXK-0418S,1,740,198.5,order,212
20882,YH-0215S,1,1101,712,order,232
20883,GDMY-0218S,1,760,309.5,order,70
20884,YW1-0218S,1,762,58,order,67
20885,GDMY-0218S,1,930,377,order,192
20886,GDMY-0218S,1,941,579,order,155
20888,YDH-0225S,1,734,547,order,268
20889,YDH-0225S,1,134,547,order,268
20890,GDMY-0215S,1,617,665,order,272
20891,QKQ-0218S,1,1523,445,order,167
20892,YDH-0218S,1,2301,579,order,19
20893,GDMY-0218SD,1,1903,398,order,279
20894,QKQ-0218S,1,1523,445,order,167
20895,YDH-0218S,1,762,327,order,8
20896,YH-0218S,1,417,58,order,167
20897,GDMY-0218S,1,920,356,order,192
20898,YDH-0218S,1,826,328,order,186
20899,GDMY-0215S,1,781,1092,order,381
20900,GDMY-0218SD,1,1960,58,order,156
20901,GDMY-0218S,1,1598,320,order,158
20902,GDMY-0218S,1,1080,378,order,154
20903,GDMY-0218SD,1,918,58,order,177
20904,YDH-0218S,1,452,58,order,395
20905,YDH-0218S,1,808,38,order,389
20906,LTNS-0218SD,1,368,58,order,331
20907,YDH-0218S,1,510,58,order,268
20908,YDH-0215S,1,448,971,order,19
20909,YH-0218S,1,928,436.1,order,79
20910,YW8-0218SD,1,867,577,order,23
20911,YDH-0218S,1,426,153,order,153
20912,YGFX-0215S,1,1867,1045,order,333
20913,GDMY-0218S,1,447,244,order,178
20914,YH-0218S,1,811,278,order,233
20915,YDH-0215S,1,539.5,910,order,206
20916,GDMY-0218S,1,1092,349,order,381
20917,GDMY-0218S,1,347,357.5,order,223
20918,NHJB-0218S,1,606,58,order,24
20919,5-0218S,1,998,38,order,272
20920,XXB-0215S,1,393,52.5,order,333
20921,YDH-0218S,1,862,58,order,268
20922,YDH-0218S,1,862,58,order,268
20923,YDH-0218S,1,378,328,order,186
20924,LTNS-0215S,1,288,78,order,332
20925,LTNS-0218SD,1,812,329,order,332
20926,GDMY-0218S,1,822,558,order,265
20927,YMH-0218S,1,980,338,order,224
20928,YH-0225S,1,435,697,order,79
20929,XXB-0218S,1,531,338,order,63
20930,CBZP-0218S,1,348,208,order,190
20931,YDH-0215S,1,198,910,order,206
20932,YDH-0218S,1,367,247,order,187
20933,GDMY-0215S,1,1425,202,order,387
20934,YDH-0218S,1,277,328,order,186
20935,YMH-0218S,1,2358,320,order,224
20936,YDH-0218S,1,681,445,order,391
20937,GDMY-0218SD,1,442,58,order,176
20938,GDMY-0215S,1,1805,292,order,276
20939,GDMY-0218S,1,759,529,order,179
20940,YDH-0218S,1,1960,58,order,256
20941,YW1-0218S,1,362,347,order,67
20942,GDMY-0215S,1,2351.5,418,order,376
20943,GDMY-0215S,1,1937,312,order,388
20944,YH-0215S,1,761,435,order,79
20945,YDH-0215S,1,488,158,order,187
20946,ZYF-0218S,1,309,349.5,order,157
20947,YDH-0225S,1,1498,448,order,21
20949,YSH-0215S,1,400.5,52.5,order,385
20950,GDMY-0218SD,1,2320,58,order,385
20951,GDMY-0215S,1,238,118,order,136
20952,XXB-0215S,1,626,289,order,176
20953,XXB-0218S,1,730,191,order,6
20954,LTNS-0215S,1,288,78,order,331
20955,GDMY-0218S,1,757,575,order,178
20956,GDMY-0218SD,1,757,58,order,178
20957,YDH-0218S,1,601,937,order,148
20958,5-0218S,1,744,445,order,217
20959,ZYF-0218S,1,798,278,order,160
20960,GDMY-0215S,1,652,132.5,order,387
20961,GDMY-0218S,1,432,380,order,156
20962,YDH-0215S,1,338,78,order,148
20963,GDMY-0218S,1,326,38,order,71
20964,YH-0225S,1,822,228,order,79
20965,YDH-0218S,1,1962,58,order,19
20966,YH-0215S,1,2101,880,order,167
20967,YH-0218S,1,928,436.1,order,79
20968,YSH-0215S,1,486,52.5,order,364
20969,XXB-0218S,1,795.5,334,order,3
20970,YDH-0218S,1,557,38,order,7
20971,YDH-0218S,1,834,557,order,327
20972,GDMY-0218SD,1,801,113,order,222
20973,YW1-0218S,1,810,329,order,67
20974,GDMY-0218S,1,988,381,order,156
20975,YDH-0218S,1,683,447,order,21
20976,PDLL-0418S,1,791,535,order,394
20977,GDMY-0218SD,1,2418,58,order,265
20978,GDMY-0218S,1,535,168,order,219
20979,YDH-0218S,1,394,223,order,11
20980,YDH-0218SD,1,751,507,order,149
20981,GDMY-0218SD,1,800,58,order,265
20982,YDH-0218S,1,811,213.5,order,395
20983,YDH-0218S,1,1998,588,order,187
20984,GDMY-0218S,1,512,329,order,279
20985,XXB-0215S,1,488,78,order,333
20986,ZQB-0218S,1,343,328,order,185
20987,YDH-0218S,1,309,306.5,order,3
20988,ZQB-0218S,1,340,329,order,185
20989,YW8-0215S,1,1975,867,order,23
20990,ZYF-0218S,1,2398,148,order,157
20991,XXB-0215S,1,288,118,order,36
20992,YDBS-0218S,1,1005,513,order,186
20993,YH-0218S,1,1198,58,order,232
20994,5-0218S,1,594,168.5,order,328
20995,GDMY-0218S,1,722,410,order,69
20996,NJBB-0218S,1,1748,58,order,24
20997,ZYF-0215S,1,624,489,order,157
20998,LTNS-0218S,1,811,310,order,332
20999,GDMY-0218S,1,462.5,168.5,order,136
21001,GDMY-0218S,1,517,308,order,377
21002,GDMY-0218S,1,220,487.5,order,375
21003,GDMY-0218S,1,1339,667.5,order,375
21004,YH-0218S,1,869,48,order,79
21005,YMH-0218S,1,701,300,order,224
21006,GDMY-0218S,1,445,577,order,177
21007,YDH-0218S,1,1162,58,order,364
21008,YH-0225S,1,738,597,order,79
21009,GDMY-0218S,1,739,224.6,order,223
21010,ZQB-0218S,1,339,328,order,185
21011,YDH-0215S,1,286,92.5,order,394
21012,YH-0218S,1,812,58,order,233
21013,GDMY-0218SD,1,878,327,order,222
21014,XXB-0218S,1,1648.5,414.5,order,222
21015,GDMY-0218S,1,598,478,order,157
21016,GGXK-0418S,1,740,196.5,order,212
21017,ZQB-0218S,1,2029.5,58,order,185
21018,GDMY-0218S,1,398,297,order,157
21019,GDMY-0218S,1,1303,462,order,375
21020,YDH-0225S,1,1237.5,280,order,20
21021,XXB-0218S,1,916,338,order,3
21022,GDMY-0218S,1,491,456,order,176
21023,YDH-0218S,1,880,556,order,390
21024,SL-0218S,1,440,58,order,72
21025,GDMY-0215S,1,344.5,820,order,274
21026,GDMY-0218S,1,856,188,order,155
21027,LTNS-0218SD,1,1818,58,order,332
21028,LTNS-0215S,1,2261,812,order,331
21029,GDMY-0215S,1,238,78,order,223
21030,YDH-0215S,1,1050.5,827,order,186
21031,YHXM-0218S,1,155,377,order,328
21032,GDMY-0218SD,1,571,761,order,70
21033,YW1-0215S,1,437.5,92.5,order,67
21034,GDMY-0218S,1,598,846,order,157
21035,GDMY-0218S,1,174.5,317,order,158
21036,YH-0218S,1,368,398,order,167
21037,GDMY-0218SD,1,977,555,order,222
21038,YH-0215S,1,761,738,order,79
21039,YSH-0218S,1,472,422.5,order,376
21040,GDMY-0218S,1,988,381,order,156
21041,GDMY-0218S,1,2398,138,order,156
21042,YW1-0218S,1,698,330,order,67
21043,GDMY-0215S,1,2211,392,order,70
21044,GDMY-0218S,1,1161,347,order,70
21045,GDMY-0218S,1,865,313,order,223
21046,GDMY-0215S,1,1951,941,order,155
21047,YDH-0215S,1,541,207.5,order,206
21048,GDMY-0218S,1,645,188,order,158
21049,5-0218S,1,498,38,order,278
21050,YDH-0218S,1,158,358,order,6
21051,5-0218SD,1,815,259,order,390
21053,CGYM-0218S,1,462,609,order,36
21054,YDH-0218S,1,2296,579,order,228
21055,YDH-0218S,1,382,309.5,order,217
21056,YH-0218S,1,812,297,order,233
21057,GDMY-0215S,1,1918.5,846,order,157
21058,YH-0218S,1,871,397,order,167
21059,GDMY-0218S,1,1056,327,order,377
21060,YDH-0215S,1,801,312,order,364
21061,SL-0215S,1,501.5,440,order,72
21062,YSH-0218S,1,2134,395,order,364
21063,YHXM-0215S,1,338,118,order,328
21064,YSH-0215S,1,288,78,order,381
21065,GDMY-0218SD,1,1918,58,order,192
21066,XXB-0215S,1,667,399,order,382
21067,ZYF-0215S,1,623,92.5,order,157
21068,YDH-0215S,1,488,198,order,20
21069,YDH-0218S,1,610,327,order,393
21071,GDMY-0215S,1,426,339,order,272
21072,NHQL-0218S,1,740,477,order,26
21073,XXB-0215S,1,685,52.5,order,179
21074,GDMY-0215S,1,438,78,order,178
21075,YMH-0218S,1,980,318,order,224
21076,YDH-0225S,1,270,48,order,150
21077,YDH-0218S,1,1692,577,order,228
21078,GDMY-0218S,1,442,458,order,176
21079,YDH-0218S,1,542,58,order,394
21080,YDH-0215S,1,305,52.5,order,187
21081,GDMY-0218S,1,344.5,427,order,274
21082,YW8-0218S,1,867,58,order,23
21083,YDH-0215S,1,320,92.5,order,350
21084,XXB-0218S,1,425,495,order,333
21085,YDH-0218S,1,365,567,order,187
21086,YW1-0218S,1,698,330,order,67
21087,YW1-0218S,1,494.5,78,order,67
21088,GDMY-0218SD,1,662,198,order,68
21089,GDMY-0218S,1,201,48,order,382
21090,SL-0225S,1,297.5,562.5,order,382
21091,ZYF-0218S,1,798,278,order,160
21093,YDH-0218SD,1,380,85,order,11
21094,XXB-0218S,1,793,198,order,256
21095,YDH-0218S,1,381,352,order,207
21096,ZQB-0218S,1,2298,348,order,185
21097,GDMY-0218S,1,391,310,order,70
21098,XXB-0218S,1,694,419,order,67
21099,GDMY-0215S,1,600,52.5,order,178
21102,YH-0218S,1,397,290,order,230
21103,YDH-0218S,1,791,58,order,187
21104,YH-0218S,1,928,436.1,order,79
21105,NSLH-0218S,1,330,328,order,250
21106,YH-0218S,1,1198,58,order,232
21107,YDH-0218S,1,1069,348,order,186
21108,XXB-0218S,1,2334,395,order,67
21109,GDMY-0218S,1,1684,38,order,382
21110,GDMY-0215S,1,1601,463,order,158
21111,GDMY-0215S,1,295.5,680,order,157
21112,GDMY-0218S,1,458,618,order,278
21113,YDH-0218S,1,2308,38,order,393
21114,YDH-0225S,1,747,446,order,212
21115,GDMY-0218SD,1,579,78,order,265
21116,YDH-0218S,1,953,58,order,5
21117,LTNS-0218SD,1,1828,58,order,331
21118,GDMY-0218S,1,762,293.5,order,71
21119,GDMY-0218S,1,517,308,order,377
21120,GDMY-0218S,1,2303,378,order,192
21122,GDMY-0218S,1,598,379,order,223
21123,GDMY-0215S,1,288,198,order,71
21124,GDMY-0218S,1,921,88,order,192
21125,GDMY-0218S,1,921,360,order,388
21126,YGKQ-0418SD,1,1147,57,order,62
21127,YDH-0215S,1,468,947,order,4
21128,YSH-0218S,1,678,38,order,364
21130,GDMY-0218S,1,383,631,order,272
21131,GDMY-0215S,1,448,831,order,384
21132,SL-0218S,1,380,58,order,72
21134,GDMY-0218S,1,248,248.5,order,219
21135,GDMY-0218S,1,495,480,order,155
21136,ZYF-0215S,1,438,78,order,157
21137,YSH-0218S,1,2322,470,order,192
21138,YDH-0215S,1,488,158,order,187
21139,YSH-0218S,1,678.5,372,order,381
21140,GDMY-0218S,1,846,438,order,157
21141,YDH-0218S,1,542,278,order,394
21142,ZQB-0215S,1,390.5,289,order,185
21143,XXB-0218S,1,415,295,order,256
21144,GDMY-0218S,1,244,48,order,178
21145,YDH-0218S,1,980,330,order,3
21146,GDMY-0215S,1,304.5,886,order,272
21147,XXB-0215S,1,625,132.5,order,176
21148,YW8-0218S,1,867,58,order,23
21149,GDMY-0218S,1,930,358,order,192
21150,YH-0218S,1,2418,58,order,233
21151,GDMY-0218S,1,347,326,order,381
21152,GDMY-0218S,1,2088,320,order,158
21153,YDH-0215S,1,338,158,order,212
21154,GDMY-0218S,1,552,380,order,157
21155,YH-0218S,1,928,48,order,79
21157,YDH-0215S,1,569.5,936,order,373
21158,YDH-0215S,1,883,305,order,3
21159,YDH-0218S,1,685,329,order,3
21160,YH-0218S,1,397,310,order,230
21161,NHJB-0218S,1,645,378,order,24
21162,ZQB-0218S,1,1211.5,347,order,185
21163,YDH-0218S,1,428,580,order,365
21164,GDMY-0218S,1,436,558,order,275
21165,YDH-0215S,1,1843,953,order,5
21166,ZYF-0218SD,1,309,329.5,order,156
21167,YDH-0215S,1,488,198,order,20
21168,YDH-0218S,1,366,228,order,187
21169,GDMY-0218S,1,562,162,order,272
21171,GDMY-0218S,1,1220,247,order,223
21172,YDH-0215S,1,436,751,order,149
21173,GDMY-0218S,1,880,348,order,385
21174,YDH-0215S,1,605,901,order,148
21175,GDMY-0218S,1,244,48,order,178
21176,YH-0218S,1,755,405.5,order,79
21177,GDMY-0218SD,1,482,58,order,272
21178,GDMY-0218SD,1,801,569,order,222
21179,YDH-0218S,1,677,347,order,186
21180,YHXM-0215S,1,524,339,order,328
21181,GDMY-0218S,1,174.5,317,order,158
21182,GDMY-0218S,1,846,477,order,157
21183,ZYF-0218SD,1,984,465,order,156
21184,GDMY-0218S,1,832,537,order,272
21185,CGYM-0218S,1,303,228,order,36
21186,XXB-0215S,1,488,158,order,333
21187,GDMY-0215S,1,2211,392,order,70
21188,GDMY-0215S,1,288,118,order,380
21189,GDMY-0218S,1,744,393,order,272
21190,YDH-0218S,1,1692,58,order,228
21191,YH-0218S,1,2198,398,order,167
21192,SL-0218S,1,379,438,order,72
21193,YSH-0218S,1,365,414,order,364
21194,YSH-0218S,1,541,308,order,364
21195,GDMY-0218S,1,381,277,order,279
21196,YH-0218S,1,711,560,order,232
21197,YDH-0218S,1,330,308,order,393
21198,YSH-0218S,1,627.5,470,order,192
21199,YDH-0215S,1,308,132.5,order,187
21200,YDH-0218S,1,328.5,328,order,186
21201,GDMY-0218S,1,880.5,323,order,385
21202,GDMY-0218S,1,1321,327,order,380
21203,YDH-0218SD,1,618,58,order,394
21204,GDMY-0215S,1,338,118,order,272
21205,YDH-0215S,1,716.5,377,order,9
21206,XXB-0215S,1,658,92.5,order,6
21207,QKQ-0218S,1,370,58,order,265
21208,GDMY-0218SD,1,832,58,order,272
21209,XXB-0218S,1,493,177.5,order,177
21210,YDH-0225S,1,134,547,order,268
21211,GDMY-0218SD,1,2320,630,order,272
21212,YDH-0218S,1,580,579,order,268
21213,YDH-0218S,1,2388,580,order,268
21214,GDMY-0215S,1,280,439,order,275
21215,5-0218SD,1,358,419.5,order,274
21216,GDMY-0218SD,1,2410,540,order,272
21218,YH-0218S,1,755,405.5,order,79
21219,YH-0225S,1,2398,1013,order,79
21220,GGXK-0418S,1,397,210,order,187
21221,GDMY-0215S,1,388,118,order,69
21222,GDMY-0218S,1,794,118,order,70
21223,YDH-0215S,1,541,444.5,order,206
21224,NJBB-0218S,1,865.5,327.3,order,24
21225,YH-0218S,1,262,327,order,231
21226,YDH-0218S,1,2393,580,order,228
21227,GDMY-0218SD,1,292,381,order,277
21228,GDMY-0218S,1,928,299,order,274
21229,GDMY-0215S,1,438,158,order,387
21230,GDMY-0215S,1,483,445,order,177
21231,5-0218S,1,365,367,order,150
21232,YH-0225S,1,2398,198,order,79
21233,GDMY-0218SD,1,211,550,order,70
21234,GDMY-0215S,1,723,289,order,71
21235,YDH-0218S,1,542,278,order,394
21236,YSH-0215S,1,410.5,289,order,385
21237,YDH-0218S,1,2098,38,order,5
21238,YDH-0218S,1,1017,366,order,3
21239,GDMY-0218S,1,752,279,order,175
21240,YH-0215S,1,2271,812,order,233
21241,GDMY-0218S,1,924.5,475,order,176
21242,YW8-0218S,1,866,556,order,23
21243,5-0218SD,1,1428.5,355,order,393
21244,GDMY-0218S,1,445,577,order,177
21245,YDH-0215S,1,1534.5,751,order,149
21246,YDH-0218S,1,426,153,order,153
21247,GDMY-0218S,1,943,330,order,279
21248,YDH-0218S,1,876,58,order,37
21249,NHLP-0218S,1,945,158,order,192
21250,GDMY-0215S,1,1425,202,order,387
21251,ZYF-0215S,1,488,118,order,157
21252,QKQ-0218S,1,325.5,494.5,order,250
21253,YDH-0215S,1,388,78,order,391
21254,YDH-0218S,1,677,297,order,391
21255,YDH-0215S,1,462,755,order,20
21256,YDH-0218S,1,427,429,order,150
21257,YH-0225S,1,822,228,order,79
21258,YH-0215S,1,2297,822,order,79
21259,YDH-0218S,1,447,528,order,227
21260,YGFX-0218S,1,1754,38,order,333
21261,CGYM-0218S,1,723,610,order,36
21262,GDMY-0218S,1,2398,138,order,155
21263,YDH-0218S,1,848,132.5,order,395
21264,GDMY-0218S,1,762,162.5,order,379
21267,YDH-0215S,1,337,677,order,186
21268,ZYF-0215S,1,584,289,order,156
21269,YDH-0215S,1,690,132.5,order,212
21271,YH-0215S,1,429.5,871,order,167
21272,GDMY-0218SD,1,962,58,order,272
21273,YH-0218S,1,755,547,order,79
21274,YDH-0218S,1,463,558,order,4
21275,YDH-0218S,1,953,470,order,7
21276,YH-0218S,1,755,275.5,order,79
21277,YDH-0218SD,1,2418,58,order,350
21278,YDH-0215S,1,405,80,order,187
21279,GDMY-0218S,1,973,277,order,175
21280,YDH-0215S,1,388,78,order,391
21281,YH-0225S,1,2398,198,order,79
21282,YDH-0225S,1,1558,88,order,150
21283,YH-0225S,1,553,618,order,79
21284,GDMY-0218S,1,148,587,order,222
21285,GDMY-0218S,1,814,540,order,382
21286,YH-0218S,1,1328,58,order,233
21287,5-0218SD,1,2401,455.5,order,275
21288,YDH-0218S,1,936,577,order,373
21289,YDH-0218S,1,834,487,order,327
21290,YDH-0218S,1,612.5,372,order,207
21291,YGFX-0218SD,1,498,558,order,333
21292,YDH-0218S,1,869,407,order,21
21293,ZYF-0218S,1,812,277,order,160
21294,GDMY-0215S,1,388,158,order,375
21295,YDH-0218SD,1,1938,86,order,11
21296,YW1-0218S,1,698,330,order,67
21297,YSH-0218S,1,699.5,466.5,order,385
21298,GDMY-0218S,1,721,410,order,69
21299,GDMY-0215S,1,288,198,order,71
21300,GDMY-0218S,1,1938,478,order,157
21301,YDH-0215S,1,388,238,order,21
21302,YDH-0218S,1,430,328,order,393
21303,GDMY-0218S,1,906,381,order,279
21304,YDH-0218S,1,501,568,order,187
21305,YGFX-0215S,1,130,598,order,333
21306,YDH-0218S,1,751,83,order,149
21307,YH-0225S,1,822,747,order,79
21308,GDMY-0218SD,1,1902,375,order,276
21309,YH-0218S,1,448,398,order,167
21310,YH-0218S,1,871,378,order,167
21311,YH-0218S,1,785,290,order,230
21312,YH-0215S,1,2297,928,order,79
21313,ZQB-0218S,1,2029.5,58,order,185
21314,YDH-0218S,1,382,371,order,207
21315,YDH-0218SD,1,876,575,order,37
21316,YDH-0215S,1,488,158,order,187
21317,GDMY-0218SD,1,392,58,order,70
21318,GDMY-0215S,1,1965,202,order,375
21319,YH-0218S,1,871,397,order,167
21320,QKQ-0218S,1,1523,445,order,167
21321,5-0218S,1,515,184.5,order,272
21322,YDH-0218S,1,835,38,order,9
21323,YH-0218S,1,435,48,order,79
21324,YDH-0215S,1,192,612.5,order,207
21325,YDH-0218S,1,970,558,order,19
21326,YH-0218S,1,755,458.5,order,79
21327,YH-0218S,1,822,48,order,79
21328,XXB-0215S,1,338,118,order,177
21329,GDMY-0218S,1,800,277,order,279
21330,XXB-0215S,1,388,238,order,72
21331,LTNS-0218SD,1,458,330,order,332
21332,YDH-0218S,1,382,58,order,207
21333,GDMY-0218S,1,326,38,order,71
21334,GDMY-0218S,1,762,181.5,order,379
21335,YH-0218S,1,1198,580,order,232
21336,YW1-0218S,1,2398,330,order,67
21337,GDMY-0215S,1,844.5,779,order,70
21338,5-0218S,1,554.5,464.5,order,206
21339,GDMY-0218S,1,1058,381,order,157
21340,YH-0215S,1,2353.5,818,order,230
21341,YDH-0218S,1,953,58,order,5
21342,GDMY-0215S,1,426,339,order,272
21343,GDMY-0215S,1,483,442,order,177
21344,YH-0218S,1,875,195,order,167
21345,YH-0218S,1,368,398,order,167
21346,YH-0218S,1,880,58,order,167
21347,YDH-0215S,1,2296,447,order,227
21348,YDH-0218S,1,685,58,order,3
21349,GDMY-0218S,1,599,1184,order,223
21350,GDMY-0218S,1,988,381,order,156
21351,YDH-0218S,1,841,577,order,394
21352,YDH-0218S,1,498,557.5,order,327
21353,GDMY-0225S,1,340,497,order,156
21354,ZQB-0225S,1,898,748,order,325
21355,ZQB-0218S,1,2298,348,order,185
21356,YDH-0218S,1,364,550,order,188
21357,GDMY-0218S,1,628,300,order,274
21358,ZYF-0218S,1,2398,148,order,157
21359,YH-0218S,1,1273,58,order,232
21360,YDH-0218S,1,336.5,147,order,148
21361,YH-0218S,1,2398,58,order,63
21362,CBZP-0218S,1,348,208,order,190
21363,GDMY-0218S,1,844.5,327,order,70
21364,GDMY-0218S,1,1737.5,38,order,384
21365,GDMY-0218SD,1,1701.5,58,order,384
21366,YDH-0218S,1,466,181,order,206
21367,GDMY-0215S,1,238,78,order,223
21368,YMH-0218S,1,701,300,order,224
21369,YDH-0218S,1,512,560,order,268
21370,XXB-0215S,1,338,118,order,6
21371,GDMY-0215S,1,601,389,order,375
21372,GDMY-0218S,1,381,558,order,265
21373,GDMY-0218S,1,443,303,order,385
21374,YH-0218S,1,870,376,order,167
21375,YDH-0218S,1,430,578,order,364
21376,YDH-0215S,1,491.5,339,order,148
21377,CBZP-0218S,1,312,207,order,190
21378,YW1-0215S,1,1580.5,362,order,67
21379,ZYF-0215S,1,584,289,order,156
21380,GDMY-0218S,1,432,380,order,156
21381,YW1-0218S,1,261,819,order,67
21382,YSH-0218S,1,466.5,162.5,order,385
21383,ZYF-0218S,1,277,38,order,160
21384,GDMY-0218SD,1,354,347,order,222
21385,YDH-0218S,1,861,558,order,268
21386,GDMY-0218S,1,670,200,order,380
21387,YDH-0215S,1,603,427,order,150
21388,XXB-0218SD,1,144,58,order,333
21389,YH-0218S,1,842,378,order,167
21390,YH-0218S,1,755,405.5,order,79
21391,YDH-0218S,1,380,463,order,11
21392,QKQ-0218S,1,371,560,order,265
21393,GDMY-0218S,1,295.5,567,order,157
21394,LTNS-0218S,1,323,328,order,332
21395,YDH-0218S,1,337,147,order,148
21396,YDH-0215S,1,605,1095.5,order,148
21397,GDMY-0215S,1,320,52.5,order,223
21398,YDH-0225S,1,2068,347,order,186
21400,ZYF-0215S,1,288,118,order,156
21401,YDH-0218S,1,754,240,order,20
21402,YDH-0218S,1,791,58,order,187
21403,GDMY-0218S,1,1218,583,order,222
21404,YH-0218S,1,2198,398,order,167
21405,YDH-0215S,1,1653.5,912,order,7
21406,GDMY-0218S,1,389,597,order,156
21407,GDMY-0218S,1,822,577,order,265
21408,GDMY-0218S,1,1153,297,order,157
21409,GDMY-0218S,1,1058,381,order,157
21410,GDMY-0218S,1,381,279,order,279
21411,YDH-0225S,1,1237.5,280,order,20
21412,YDH-0215S,1,2296,836,order,228
21413,QSYM-0218S,1,693,308,order,153
