item_id,item_material,item_num,item_length,item_width,item_order
8360,5-0218SD,1,2418,58,130
8361,5-0215S,1,1360,80,2
8362,XXB-0215S,1,563,212.5,83
8363,5-0215S,1,2301,349,266
8364,QSYM-0218S,1,537,438,166
8365,5-0218S,1,454,195,126
8366,XYHX-0215S,1,580.5,907,341
8367,XXB-0218S,1,794,347.5,247
8368,XXB-0218S,1,1575,380,366
8369,5-0218S,1,373,287,14
8370,5-0218S,1,851,170.5,392
8371,XYHX-0218S,1,218,329,343
8372,5-0218SD,1,649,58,347
8373,QSYM-0218S,1,503,580,243
8374,XYHX-0218S,1,568,748,251
8375,XYHX-0215S,1,1420.5,204,342
8376,QSYM-0218S,1,554,379,306
8377,5-0218S,1,799,258.5,30
8378,QSYM-0218S,1,542,58,83
8379,XYHX-0218S,1,384.5,329,170
8380,5-0218S,1,840,53,14
8382,QSYM-0218S,1,391,316,166
8383,5-0218S,1,2398,380,266
8384,XYHX-0218S,1,393,308,170
8385,NBSY-0215S,1,488,198,30
8387,QSYM-0225S,1,742,517,402
8388,5-0218S,1,656,254,77
8389,5-0218S,1,657,58,77
8390,QSYM-0218S,1,820,58,142
8391,MNH-0215S,1,238,78,220
8392,XYHX-0218S,1,932,575,344
8393,QSYM-0218S,1,582,38,142
8394,XXB-0215S,1,438,118,285
8395,QSYM-0218S,1,304,48,285
8396,QSYM-0218S,1,1948,575,242
8397,QSYM-0215S,1,1981,876,126
8398,5-0218SD,1,454.5,397,131
8399,XYHX-0218S,1,968,299,220
8400,QSYM-0218S,1,607,58,288
8401,5-0218S,1,1683,298,12
8402,5-0218SD,1,2388,384,75
8403,XXB-0218SD,1,540.5,377.5,287
8404,5-0225S,1,826,278,15
8405,QSYM-0218S,1,322,329,280
8406,QSYM-0215S,1,2101,732,366
8407,XXB-0215S,1,438,198,398
8408,QSYM-0218S,1,870,448,284
8409,5-0218S,1,1102,277.5,2
8410,QSYM-0215S,1,401.5,460,126
8411,XYHX-0218SD,1,385,58,252
8412,QSYM-0218S,1,970,38,145
8413,QSYM-0215S,1,363.5,399,49
8414,QSYM-0218S,1,698,488,306
8415,XYHX-0218S,1,791,577,342
8416,YMH-0215S,1,438,198,344
8417,XXB-0215S,1,488,118,12
8418,MNH-0215S,1,288,158,343
8419,XXB-0218S,1,994,375,340
8420,XYHX-0218S,1,1618,38,340
8421,QKQ-0215S,1,498,118,142
8422,QSYM-0218S,1,728,558,287
8423,5-0218SD,1,968,398,131
8424,QSYM-0218S,1,327,58,284
8425,XYHX-0215S,1,516,512,252
8426,QSYM-0218S,1,538,438,166
8428,XYHX-0218S,1,648,248,85
8429,QSYM-0225S,1,1990,398,363
8430,QSYM-0218S,1,820,58,142
8431,XXB-0218S,1,1914.5,470,247
8432,5-0215S,1,1440,144.5,273
8433,QSYM-0218S,1,649,38,366
8434,XXB-0215S,1,426.5,389,340
8435,QSYM-0218S,1,761,410,234
8436,5-0218SD,1,846,527,346
8437,5-0218S,1,299,514.5,347
8438,QSYM-0215S,1,663,460,363
8439,QSYM-0218S,1,498,580,285
8440,QSYM-0218S,1,289,359.5,145
8441,QSYM-0218S,1,768,579,357
8442,QSYM-0218S,1,503,575,242
8443,QSYM-0218S,1,896,578,306
8444,XXB-0218S,1,499.5,395,243
8445,QSYM-0218S,1,2100,88,118
8446,YW1-0225S,1,722,597,229
8447,QSYM-0218S,1,831,83,142
8448,QSYM-0218S,1,898,38,142
8449,XYHX-0218S,1,171,310,251
8450,5-0218S,1,151,48,346
8451,XXB-0215S,1,411.5,439,306
8452,XYHX-0218SD,1,385,58,252
8453,5-0218SD,1,980,58,25
8454,QSYM-0218S,1,473,494.5,166
8455,5-0218S,1,435,543,58
8456,QSYM-0218SD,1,729,338,82
8457,5-0218SD,1,2358,58,131
8458,QSYM-0218S,1,579,339,281
8459,5-0218S,1,727,58,266
8460,QSYM-0218SD,1,601,730,283
8461,XYHX-0218SD,1,472,58,340
8462,QSYM-0218S,1,554,379,306
8463,YDH-0215S,1,488,118,392
8464,QSYM-0218S,1,951,592,247
8465,XXB-0215S,1,388,118,273
8466,XXB-0215S,1,676,489,366
8468,QSYM-0215S,1,1901,421,280
8469,XXB-0215S,1,363,52.5,280
8471,5-0215S,1,1963.5,482,273
8472,QSYM-0218S,1,1094,493,363
8473,5-0218S,1,1683,257.5,12
8474,MNH-0215S,1,343.5,299,85
8475,QSYM-0218S,1,740,297,400
8476,QSYM-0218S,1,2263,568,398
8477,5-0218S,1,741,358,205
8478,QSYM-0218SD,1,2098,560,84
8479,QSYM-0218S,1,755,560,286
8480,QSYM-0218S,1,1958,593,247
8481,QSYM-0218S,1,804,578,246
8482,5-0225S,1,734,577,76
8483,QSYM-0218S,1,732,549,366
8484,XYHX-0218S,1,1061,405,220
8485,XYHX-0218S,1,861,284.5,220
8486,XYHX-0218S,1,715,214,343
8487,5-0218SD,1,2098,530,346
8488,5-0218S,1,488,278,229
8489,QSYM-0215S,1,1851,771,243
8491,XXB-0215S,1,301.7,389,13
8492,QSYM-0215S,1,1319.5,472,288
8493,QSYM-0218SD,1,2098,980,84
8494,QSYM-0218S,1,754,58,398
8495,5-0218S,1,657,58,77
8496,5-0218S,1,741,358,205
8497,QSYM-0215S,1,321,579,281
8498,QSYM-0218SD,1,448,98,84
8499,5-0218S,1,763,560,12
8500,5-0218S,1,846,58,346
8501,QSYM-0218S,1,2213,393,143
8502,5-0218SD,1,452,258,336
8503,5-0218S,1,657,273,77
8504,QSYM-0218S,1,322,547,399
8505,XYHX-0218S,1,825,329,170
8506,5-0215S,1,583,562,347
8507,5-0218S,1,772,338,76
8508,XXB-0218S,1,2084,393.5,357
8509,5-0218S,1,681,488,229
8510,XYHX-0218S,1,1050.5,310,251
8511,QSYM-0218S,1,876,579,126
8512,5-0218SD,1,2298,558,132
8513,5-0218SD,1,684,58,25
8514,QSYM-0218S,1,430,58,144
8515,5-0218SD,1,1298,58,32
8516,QSYM-0218S,1,763,58,398
8517,XYHX-0218S,1,824,310,170
8518,QSYM-0218SD,1,730,357,82
8519,5-0218S,1,301,318,76
8520,QSYM-0218S,1,630,558,83
8521,XYHX-0218S,1,618,300,220
8522,QSYM-0215S,1,1200,423,145
8523,XXB-0215S,1,238,118,273
8524,5-0218SD,1,482,260,273
8525,QSYM-0218S,1,1058,380,306
8526,5-0218S,1,394.5,48,17
8527,XYHX-0218S,1,799,505,252
8528,QSYM-0218S,1,2138,398,118
8529,YGFX-0218S,1,663,397,76
8530,QSYM-0218S,1,851,577,285
8531,QSYM-0218S,1,771,58,242
8532,QSYM-0218S,1,1098,370,363
8533,QSYM-0218SD,1,1199,58,306
8534,QSYM-0218SD,1,362,579,84
8535,QSYM-0218SD,1,599,58,84
8536,XXB-0215S,1,563,212.5,83
8537,QSYM-0218S,1,420,58,84
8538,XYHX-0218S,1,945,926,342
8539,ZYF-0218S,1,810,288,64
8540,5-0218SD,1,328.5,397,131
8541,QKQ-0215S,1,298,118,140
8542,QSYM-0215S,1,2206,730,82
8543,GDMY-0218S,1,340,360,266
8544,YMH-0215S,1,438,198,344
8545,XXB-0218S,1,994,375,340
8546,5-0218SD,1,945,560,347
8547,QSYM-0218S,1,380,58,141
8548,5-0218S,1,744,383.5,251
8549,XXB-0218S,1,493,435,285
8550,NBSY-0215S,1,803,212.5,75
8551,PSXH-0418S,1,363.5,669,170
8552,5-0218S,1,549,545,252
8553,XXB-0215S,1,507.5,389,218
8554,QSYM-0218S,1,392,335,166
8555,QSYM-0218S,1,478,560,83
8556,QSYM-0218S,1,2098,580,286
8557,5-0218SD,1,292,328,132
8558,XXB-0218S,1,1305,395,242
8559,XYHX-0218SD,1,312,58,342
8560,QSYM-0218S,1,761,410,234
8561,XXB-0218S,1,1798,598,280
8562,5-0215S,1,614.5,510,58
8563,XYHX-0218S,1,1402,308,343
8564,5-0218S,1,488.2,121.5,349
8565,QSYM-0218S,1,512,58,139
8566,QSYM-0215S,1,1901,871,280
8567,ZYF-0218S,1,495,393.5,357
8568,QSYM-0215S,1,711,512,246
8569,5-0218S,1,397,151,346
8570,5-0218SD,1,964,487.5,131
8571,5-0218S,1,502.5,516,30
8572,XYHX-0218S,1,792,310,170
8573,5-0218S,1,772,338,76
8574,MNH-0215S,1,518.5,239,220
8575,5-0218S,1,523,648,132
8576,5-0218S,1,388,528,253
8577,XYHX-0218S,1,825,329,170
8578,5-0218S,1,777,58,266
8579,XYHX-0225S,1,732,565,340
8580,QSYM-0218S,1,498,951,247
8581,JH-0218S,1,1448,248,306
8582,5-0218S,1,842,266,14
8583,5-0218S,1,842,58,14
8584,XXB-0215S,1,734,966.5,366
8585,QSYM-0218SD,1,421,555,139
8586,QSYM-0218S,1,705,297,306
8587,QSYM-0218S,1,704,277.5,306
8588,XXB-0215S,1,338,78,280
8589,QSYM-0218S,1,545,379,246
8590,QSYM-0218S,1,1193,398,246
8591,QKQ-0215S,1,511,92.5,142
8592,QSYM-0218S,1,1998,580,280
8593,YGFX-0218S,1,748,395.5,76
8594,QSYM-0218S,1,851,577,285
8595,5-0218S,1,262,254,16
8596,XYHX-0218S,1,878,310,342
8597,5-0218S,1,391,98,2
8598,QSYM-0218S,1,762,559,83
8599,QSYM-0218S,1,870,447,284
8600,QSYM-0218S,1,326,428,284
8601,5-0218S,1,2294,385,205
8602,QSYM-0218S,1,2098,580,286
8603,5-0218SD,1,260.5,268,25
8604,MNH-0215S,1,238,78,220
8605,XYHX-0218S,1,861,284.5,220
8606,QSYM-0218S,1,1640,58,85
8607,5-0218SD,1,1203,58,86
8608,5-0218SD,1,1382,647,132
8609,XYHX-0218SD,1,548,108,326
8610,XYHX-0218S,1,603,38,340
8611,QSYM-0218S,1,761,667,247
8612,MNH-0218S,1,1462,58,17
8613,QSYM-0218S,1,1952,58,363
8614,5-0215S,1,2351,452,336
8615,XYHX-0225SD,1,732,477,342
8616,YSH-0215S,1,438,118,130
8617,5-0215S,1,410,987.5,349
8618,5-0218SD,1,1999,495,349
8619,QSYM-0218S,1,830,416,142
8620,XYHX-0215S,1,619.5,1127,251
8621,QSYM-0218S,1,876,579,126
8622,5-0218S,1,335,158,253
8623,QSYM-0218S,1,2278,560,83
8624,QSYM-0218S,1,809,338,85
8625,QSYM-0218S,1,1260,557,83
8626,5-0218S,1,726,358,266
8627,NBSY-0218S,1,783,558,30
8628,QSYM-0218S,1,371,356,363
8629,5-0218SD,1,568,58,336
8630,XYHX-0218SD,1,367,58,342
8631,5-0215S,1,444.5,819,130
8632,5-0218SD,1,598,398,131
8633,5-0218SD,1,983,398,131
8634,5-0218S,1,2384,395.5,12
8635,MNH-0215S,1,488,118,342
8636,QSYM-0218S,1,471,538,139
8637,XXB-0218S,1,372.5,146,280
8638,YGFX-0218S,1,663,395.5,76
8639,XXB-0215S,1,288,78,76
8640,QSYM-0215S,1,544.5,1117,288
8641,XXB-0218SD,1,559.5,387.5,286
8642,QSYM-0218S,1,582,208,142
8643,5-0218S,1,390,58,14
8644,5-0215S,1,1360,80,2
8645,QSYM-0218S,1,478,48,398
8646,5-0215S,1,1360,80,2
8647,5-0218S,1,437,577,266
8648,QSYM-0218S,1,446,547,306
8649,QSYM-0218S,1,1462,58,363
8651,QSYM-0218S,1,498,88,234
8652,QSYM-0218S,1,1807,38,363
8653,MNH-0215S,1,438,238,342
8654,XYHX-0215S,1,498,385,252
8655,QSYM-0218S,1,518,583,142
8656,YDH-0215S,1,2276,399,392
8657,5-0218S,1,488,297,229
8658,XXB-0218S,1,795,188,242
8659,QSYM-0215S,1,129.5,763,139
8660,QSYM-0218SD,1,2098,580,84
8661,FMB-0215S,1,1743,405,32
8662,QSYM-0218S,1,1288,178,50
8663,5-0218S,1,841,249.5,14
8664,QSYM-0218S,1,2263,568,398
8665,5-0218S,1,399,578,266
8666,5-0218S,1,99,451.5,218
8667,QSYM-0218SD,1,2098,580,84
8668,QKQ-0218S,1,311,289.5,142
8669,QSYM-0218S,1,503,575,242
8670,QSYM-0218S,1,194,463,401
8671,QSYM-0218S,1,460,369,363
8672,XXB-0218S,1,794,347.5,247
8673,QSYM-0218S,1,1288,178,50
8674,QSYM-0218SD,1,761,360,84
8675,XYHX-0218SD,1,368,58,342
8676,5-0218S,1,727,58,266
8677,QSYM-0218S,1,1333,397,282
8678,5-0218S,1,771,220,12
8679,5-0218SD,1,264,148,25
8680,QSYM-0218S,1,430,365,144
8681,5-0215S,1,614.5,510,58
8682,QSYM-0218S,1,1952,58,363
8683,QSYM-0218S,1,353,258,402
8684,5-0218SD,1,1198,446,336
8685,XYHX-0218S,1,593,38,340
8686,5-0218S,1,480,284,253
8687,QSYM-0215S,1,479.5,851,285
8688,5-0218S,1,397,151,346
8689,XXB-0218S,1,499.5,395,243
8690,QSYM-0218S,1,380,478,306
8691,QSYM-0218S,1,512,58,142
8692,QSYM-0218S,1,1194.5,412.5,49
8693,QSYM-0218S,1,798,330,247
8694,5-0218SD,1,916,665,349
8695,XYHX-0218S,1,393,308,170
8696,5-0218SD,1,597,453,25
8697,QSYM-0218S,1,2098,580,84
8698,5-0218S,1,772,58,12
8699,XXB-0215S,1,714,132.5,242
8700,QSYM-0218S,1,220,767,142
8701,QSYM-0218S,1,545,379,246
8702,XYHX-0218S,1,766,243.5,340
8703,5-0218S,1,1989,285,253
8704,XXB-0215S,1,397.7,389,348
8705,5-0218S,1,391,98,2
8706,5-0225SD,1,2178,668,130
8707,YW1-0218S,1,410,577,229
8708,5-0218S,1,658,443,229
8709,XXB-0215S,1,330,289,76
8710,NBSY-0218S,1,332,557,131
8711,QSYM-0225S,1,1248,498,287
8712,XYHX-0218SD,1,932,575,344
8713,5-0218S,1,772,559,12
8714,5-0215S,1,376,772,12
8716,QSYM-0218SD,1,1518,58,118
8717,QKQ-0215S,1,352.5,449,139
8718,5-0218S,1,458,468,132
8719,5-0218SD,1,518,58,132
8720,QSYM-0218S,1,430,384,144
8721,NBSY-0218S,1,348,38,29
8722,XYHX-0218SD,1,411,575,340
8724,5-0218S,1,608,398,273
8725,MNH-0215S,1,238,78,220
8726,5-0218SD,1,452,397,131
8727,XYHX-0218S,1,181,308.5,343
8728,QSYM-0218S,1,422,359,145
8729,XXB-0215S,1,426,239,273
8730,QSYM-0218S,1,439,392,143
8731,XXB-0215S,1,496,212.5,246
8732,QSYM-0218S,1,399,162,49
8733,XXB-0215S,1,481.5,52.5,76
8734,5-0218SD,1,1038,398,347
8735,5-0218S,1,499.5,38,347
8736,QKQ-0218S,1,495.5,128,142
8737,QSYM-0218S,1,371,337,363
8738,XYHX-0218SD,1,411,577,340
8739,QSYM-0218S,1,321,294.5,280
8740,QSYM-0218S,1,606,278,288
8741,5-0218SD,1,484.5,529,349
8742,5-0218S,1,453,285,253
8743,XXB-0215S,1,621,439,357
8744,5-0218SD,1,631,83,131
8745,5-0218S,1,523,648,132
8746,QSYM-0225S,1,1498,298,80
8747,XYHX-0218S,1,618,300,220
8748,QSYM-0218S,1,245,377,145
8749,QSYM-0218S,1,770,555,242
8750,XYHX-0218S,1,1960,38,344
8751,YMH-0218S,1,1183.5,453.5,342
8752,XYHX-0218SD,1,791,58,342
8753,XYHX-0215S,1,604,686,342
8754,5-0218SD,1,348,398,131
8755,5-0218SD,1,631,53,131
8756,QSYM-0218S,1,343,175.5,399
8757,QSYM-0218S,1,842,58,166
8758,QSYM-0218S,1,2338,298,83
8759,QSYM-0218SD,1,447,580,84
8760,XYHX-0218S,1,932,556,344
8761,QSYM-0218S,1,471,397,118
8762,XXB-0218S,1,495,393.5,357
8763,QSYM-0218S,1,1058,380,306
8764,QSYM-0218S,1,1208,182,49
8765,YW1-0218SD,1,1393,58,229
8766,QSYM-0218S,1,538,438,166
8767,QSYM-0218S,1,310,527.5,399
8768,5-0218S,1,415,161,253
8769,QSYM-0218S,1,414.5,158,85
8770,QSYM-0218S,1,809,318,85
8771,5-0218SD,1,454.5,397,131
8772,5-0218SD,1,2298,558,131
8773,5-0218S,1,1901,547,254
8774,XXB-0218S,1,559.5,380,366
8775,XXB-0225S,1,734,547,366
8776,5-0218S,1,292,58,130
8777,5-0218S,1,347,48,132
8778,QSYM-0215S,1,223,310,399
8779,5-0218S,1,772,58,12
8780,QSYM-0225S,1,2398,598,142
8781,QKQ-0218S,1,311,1017,142
8782,XYHX-0218S,1,1458,907,341
8783,QSYM-0218S,1,312,38,399
8784,5-0218SD,1,2410,558,273
8785,XXB-0215S,1,298,78,144
8786,XYHX-0218S,1,453,330,170
8787,XYHX-0218S,1,512,255,252
8788,QSYM-0218SD,1,562,627,81
8789,XXB-0215S,1,488,238,83
8790,5-0218S,1,1723,48,254
8791,QSYM-0218S,1,563,580,286
8792,XYHX-0218S,1,961,722,340
8793,5-0225SD,1,772,547,349
8794,QKQ-0215S,1,503,92.5,142
8795,XXB-0215S,1,288,78,76
8796,XXB-0215S,1,714,132.5,242
8797,QSYM-0218S,1,518,831,142
8798,5-0218S,1,851,171,392
8799,XYHX-0218S,1,1229,317,220
8800,NBSY-0218S,1,774,560,30
8801,QSYM-0218S,1,473,493,166
8802,5-0218SD,1,2018,58,75
8803,XYHX-0218S,1,347,38,342
8804,XYHX-0218S,1,868,575,342
8805,XYHX-0218S,1,438,498.5,341
8806,QSYM-0218S,1,999,322,280
8807,5-0218SD,1,948,318,348
8808,XXB-0215S,1,388,78,340
8809,QSYM-0218S,1,380,597,306
8810,QSYM-0218S,1,198,598,306
8811,XXB-0215S,1,338,78,280
8812,QSYM-0218S,1,1998,575,247
8813,XYHX-0218SD,1,879,329,342
8814,QSYM-0218S,1,682,329,280
8816,MNH-0215S,1,635,289,343
8817,XXB-0215S,1,488,158,242
8818,QSYM-0218S,1,458,575,247
8820,XXB-0215S,1,506.5,212.5,246
8821,QSYM-0218S,1,579,339,281
8822,QSYM-0215S,1,1313.5,312,399
8823,QSYM-0218S,1,837,58,282
8824,QSYM-0218S,1,842,58,166
8825,5-0218S,1,502,617,351
8826,XYHX-0218S,1,318,310,170
8827,QSYM-0218SD,1,289,893,145
8828,QSYM-0218S,1,651.5,346,74
8830,XYHX-0218SD,1,548,108,326
8831,QSYM-0218S,1,754,567,398
8832,5-0218S,1,741,358,205
8833,QSYM-0218SD,1,478,58,118
8834,QSYM-0215S,1,289.5,692,118
8835,XYHX-0215S,1,505,472,340
8836,QSYM-0218S,1,808,380,246
8837,QSYM-0218S,1,498,593,247
8838,5-0218SD,1,568,58,130
8839,QSYM-0218S,1,261,836,83
8840,QSYM-0218S,1,651.5,346,74
8841,5-0218S,1,798,38,15
8842,MNH-0218SD,1,568,58,326
8843,QSYM-0218S,1,754,58,398
8844,5-0218S,1,418,598,266
8845,GDMY-0218S,1,2398,380,266
8846,XYHX-0218SD,1,198,578,342
8847,XYHX-0218S,1,682,328,343
8848,QSYM-0215S,1,1985.5,839,143
8849,5-0215S,1,2301,772,76
8850,QSYM-0215S,1,396,512,246
8851,XXB-0215S,1,438,238,118
8852,QSYM-0218SD,1,2348,98,81
8853,XXB-0218S,1,511.5,418.5,282
8854,XYHX-0218SD,1,411,58,340
8855,QSYM-0218S,1,298,330,247
8856,5-0225S,1,428,288,14
8857,XYHX-0218S,1,618,300,220
8858,5-0215S,1,946,452,131
8859,QSYM-0218SD,1,729,338,82
8860,XYHX-0215S,1,498,799,252
8861,XXB-0215S,1,365,499,363
8862,QSYM-0215S,1,1208,811,49
8863,XXB-0215S,1,311.2,52.5,13
8864,5-0218S,1,1637,58,254
8865,5-0215S,1,1360,80,2
8866,XXB-0218S,1,613.5,463,341
8867,5-0218S,1,948,558,131
8868,5-0218SD,1,2303,558,130
8869,YSH-0215S,1,438,118,130
8870,XXB-0215S,1,538,299,145
8871,5-0218S,1,170,647,130
8872,5-0218S,1,2277,397,30
8873,XYHX-0218SD,1,1388,98,326
8874,QSYM-0218S,1,400.5,58,84
8875,QSYM-0218S,1,404,48,357
8876,5-0218S,1,376,256,15
8877,5-0218SD,1,2201,557,131
8878,QSYM-0218S,1,114.5,557,166
8879,5-0218SD,1,108,437,348
8880,QSYM-0218SD,1,2098,380,84
8881,XXB-0215S,1,425,92.5,273
8882,5-0218S,1,435,543,58
8883,QSYM-0218S,1,278.5,320,363
8885,5-0218S,1,788,58,15
8886,XYHX-0215S,1,908.5,512,340
8887,5-0215S,1,2001,971,349
8888,5-0218S,1,718,298,229
8889,QKQ-0215S,1,333,499,141
8890,QSYM-0215S,1,2051,768,357
8891,QSYM-0218S,1,771,58,242
8892,QSYM-0218S,1,1164,380,246
8893,QSYM-0218S,1,409,493,143
8895,5-0218SD,1,846,529,346
8896,XXB-0218S,1,1934,445,280
8897,QSYM-0218S,1,533,580,126
8898,QSYM-0218S,1,1541,38,306
8899,QSYM-0215S,1,429.5,362,84
8900,XYHX-0218S,1,581,463,220
8901,5-0218S,1,840,267,14
8902,QSYM-0218S,1,394,338,85
8903,XYHX-0218S,1,393,308,170
8904,5-0218SD,1,2358,58,132
8905,5-0218S,1,980,473,25
8906,QSYM-0218S,1,951,83,247
8907,QSYM-0218S,1,383,598,363
8908,QSYM-0218S,1,285,759,54
8909,5-0218S,1,440.5,413.8,254
8910,QSYM-0218S,1,1092,38,402
8911,5-0215S,1,720,480,253
8912,5-0218S,1,2309,423,392
8913,XXB-0215S,1,340,289,76
8914,XYHX-0218S,1,1538,330,251
8915,XYHX-0218S,1,472,527,340
8916,5-0218SD,1,846,527,346
8917,PKQL-0418S,1,661,471,143
8918,5-0218S,1,741,358,205
8919,XXB-0218S,1,851,418.5,282
8920,5-0218S,1,1318,298,218
8921,QSYM-0218S,1,563,580,286
8922,5-0218S,1,693,428,58
8923,MNH-0215S,1,1462,943,17
8924,5-0215S,1,2400,80,346
8925,5-0218S,1,390,510,336
8926,5-0218S,1,749,386,76
8927,5-0218SD,1,761,631,131
8928,5-0218S,1,978,257,15
8929,YDH-0215S,1,770,92.5,392
8930,QSYM-0218S,1,779,38,357
8931,XYHX-0218S,1,700,277.5,342
8933,XYHX-0218S,1,933,38,342
8934,5-0218S,1,451,161,253
8935,5-0218S,1,444.5,647,132
8936,5-0218S,1,349,379,266
8937,QSYM-0218S,1,607,297,288
8938,XYHX-0218S,1,411,575,340
8939,5-0218S,1,1298,38,347
8940,5-0218S,1,523,648,132
8941,XXB-0218S,1,1575,380,366
8942,QSYM-0218S,1,651.5,346,74
8943,5-0218SD,1,452,397,131
8944,QSYM-0218S,1,762,429,234
8945,QKQ-0215S,1,444,399,142
8946,QSYM-0218S,1,964,482,50
8947,QSYM-0218S,1,262,577,363
8948,XXB-0215S,1,354,92.5,273
8949,XYHX-0218S,1,798,505,252
8950,XYHX-0218S,1,1402,328,343
8951,5-0218SD,1,2202,557,130
8952,QSYM-0215S,1,1040,480,118
8953,5-0218S,1,681,489,229
8954,QSYM-0218S,1,447,151,285
8955,XXB-0215S,1,364,339,280
8956,NBSY-0215S,1,488,198,30
8957,5-0218S,1,588,618,351
8958,XYHX-0218S,1,618,300,220
8959,YW1-0218S,1,723,578,229
8960,XXB-0215S,1,438,198,398
8961,QSYM-0218SD,1,632,559,84
8962,GDMY-0215S,1,2301,340,266
8963,QSYM-0218S,1,847,360,282
8965,QSYM-0218S,1,1517,38,143
8966,QSYM-0218S,1,876,579,126
8967,5-0218S,1,2108,274,77
8968,NJHL-0218S,1,299,682,280
8970,QSYM-0218S,1,312,227,399
8971,5-0218S,1,521,101,30
8972,QSYM-0218SD,1,437,557,287
8973,MNH-0215S,1,505,92.5,342
8974,QSYM-0218S,1,1421,38,142
8975,XYHX-0218S,1,747,260,251
8976,QSYM-0218S,1,518,831,142
8977,XXB-0218S,1,1914.5,470,247
8978,5-0218SD,1,665,297.5,349
8980,PKQL-0418S,1,462,147,144
8981,5-0218S,1,1637,547,254
8982,XYHX-0218S,1,968,299,220
8983,MNH-0215S,1,517.5,52.5,220
8984,5-0218S,1,741,358,205
8986,QSYM-0218S,1,842,58,166
8987,5-0218SD,1,1598,58,347
8988,XXB-0215S,1,438,118,285
8989,QSYM-0218S,1,771,58,243
8990,QSYM-0218S,1,761,410,234
8991,5-0218S,1,998,48,17
8992,QSYM-0218S,1,582,162,49
8993,QSYM-0218S,1,261,347,83
8994,XYHX-0215S,1,434.5,394,170
8995,5-0218S,1,398.5,274,77
8996,5-0218S,1,2040,58,347
8997,XYHX-0218S,1,393,308,170
8998,QSYM-0218S,1,392,58,166
8999,5-0218SD,1,1958,58,132
9000,5-0218SD,1,798,58,229
9001,5-0218SD,1,562,397,347
9002,QSYM-0218SD,1,773,78,142
9003,XXB-0215S,1,388,78,247
9005,MNH-0215S,1,238,78,220
18736,YH-0218S,1,712,58,232
18737,YHXM-0225S,1,2398,398,328
18738,GDMY-0218SD,1,761,329,70
18739,YW1-0215S,1,438.5,439,67
18740,GDMY-0218SD,1,662,627,68
18741,GDMY-0218S,1,831,574,384
18742,YH-0225S,1,786.5,518,79
18743,GDMY-0218SD,1,248,348,70
18744,YDH-0218S,1,2148,598,149
18745,YDH-0218S,1,918,555,350
18746,XXB-0215S,1,288,158,176
18747,GDMY-0218S,1,799,558,265
18748,YH-0218S,1,762,309,231
18749,YDH-0215S,1,1186,677,186
18750,LTNS-0215S,1,125,850,332
18751,YDH-0215S,1,1990.5,751,149
18752,YGFX-0218SD,1,1045,557,333
18753,YHXM-0215S,1,523,92.5,328
18754,YW1-0218S,1,173,530,67
18755,GDMY-0215S,1,1963.5,482,272
18756,GDMY-0218S,1,814,540,382
18757,YDH-0225S,1,798,448,212
18758,SRBW-0218S,1,2385.5,495,19
18760,YH-0225S,1,427,48,79
18761,GDMY-0218S,1,482,38,272
18762,MNH-0218S,1,155,276,136
18763,XXB-0215S,1,626,289,176
18764,YDH-0218SD,1,1958,58,11
18765,YDH-0218S,1,345,148,364
18766,YDH-0218S,1,677,58,186
18767,YGFX-0218SD,1,381,58,333
18768,YGFX-0215S,1,644.5,381,333
18769,YDH-0218S,1,801,173.5,395
18770,GDMY-0218S,1,202,443,375
18771,XXB-0218S,1,2385.5,428,222
18772,GDMY-0218SD,1,746,326,222
18773,GDMY-0218S,1,745,306.5,222
18774,YW1-0215S,1,438,118,67
18775,YDH-0215S,1,438,78,187
18776,YDH-0215S,1,491,841,394
18777,YDH-0218S,1,880,38,390
18778,YDH-0218S,1,1042,327,393
18780,GDMY-0218S,1,1028,198,378
18781,YDH-0215S,1,361.5,712,389
18782,5-0218S,1,1698,134,391
18783,SL-0218S,1,1780,38,72
18784,GDMY-0218S,1,1056,327,377
18785,ZQB-0215S,1,1733,798,185
18786,YDH-0218S,1,382,579,364
18787,YW8-0218SD,1,698,48,23
18788,SL-0218S,1,440,58,72
18789,YDH-0218S,1,693,328,186
18790,YDH-0225S,1,1198,598,20
18791,YDH-0218S,1,2353,578,394
18792,GDMY-0218S,1,220,463,375
18793,NSLH-0215S,1,312,470.5,250
18794,GDMY-0218S,1,212,310,279
18795,GDMY-0215S,1,238,118,136
18796,YDH-0235S,1,734,595,11
18797,YDH-0218S,1,821,527,391
18798,GDMY-0218S,1,445,558,177
18799,5-0218S,1,552,121.5,148
18800,YH-0215S,1,761,928,79
18801,YDH-0218S,1,875,558,4
18802,GDMY-0215S,1,1918.5,389,156
18803,YDH-0218S,1,797,243,11
18804,YW1-0218S,1,1658,297,67
18805,YDH-0218S,1,542,58,394
18807,YDH-0218S,1,936,577,373
18808,XXB-0215S,1,238,118,175
18809,GDMY-0218S,1,598,388,156
18810,YDH-0218S,1,805,58,9
18811,5-0218S,1,1860.5,325,277
18812,YDH-0218S,1,331,407,21
18813,YDH-0218S,1,898,576,395
18814,GDMY-0215S,1,2301,791,265
18815,GDMY-0218SD,1,492,475,176
18816,XXB-0215S,1,288,158,176
18817,YH-0218S,1,1003.5,420,233
18818,YDH-0218S,1,301,383,187
