item_id,item_material,item_num,item_length,item_width,item_,order
29987,XXB-0215S,1,818,489,order,549
29988,NJYH-0218SD,1,350,528,order,29
29989,NDSF-0218S,1,841,333,order,600
29990,NDSF-0215S,1,1961,975,order,139
29991,5-0218S,1,549.5,483,order,416
29992,XXB-0215S,1,464,92.5,order,596
29993,5-0218S,1,2398,575,order,553
29994,NJYH-0218S,1,1178,98,order,576
29995,NJYH-0218S,1,930,341,order,428
29996,NDSF-0215S,1,2155,1062,order,222
29997,NDSF-0218S,1,623,228,order,370
29999,NDSF-0218S,1,843,343,order,600
30000,5-0218S,1,2390,327,order,185
30001,5-0218S,1,527,401,order,555
30002,NJYH-0218SD,1,2386,425,order,50
30003,5-0218S,1,898.5,451,order,392
30004,NJYH-0218S,1,1855,410,order,300
30005,NJYH-0218S,1,2386,382,order,76
30006,XXB-0215S,1,629.5,132.5,order,586
30007,NJYH-0218S,1,583,398,order,480
30008,NJYH-0215S,1,438,158,order,489
30009,NDSF-0218S,1,2017,58,order,596
30010,XXB-0215S,1,606,439,order,139
30011,XXB-0215S,1,488,158,order,477
30012,NJYH-0218SD,1,322,395,order,576
30013,NJYH-0218SD,1,2418,58,order,348
30014,5-0218S,1,2398,575,order,553
30015,NDSF-0218S,1,1830,628,order,79
30016,5-0218SD,1,317,58,order,542
30017,YH-0218S,1,2398,398,order,376
30018,YH-0215S,1,162,570.5,order,376
30019,5-0218S,1,858,414.5,order,556
30020,NDSF-0218S,1,532,397,order,602
30021,ZZL-0218S,1,1336,598,order,368
30022,5-0218S,1,1803,298,order,276
30023,NJYH-0215S,1,493,366,order,494
30024,YDBS-0215S,1,1722.5,347,order,113
30025,NDSF-0218S,1,721,931,order,586
30026,NDSF-0218S,1,930,259.5,order,586
30027,NJYH-0218S,1,851,58,order,28
30028,NJYH-0218SD,1,1998,550,order,29
30029,NJYH-0218S,1,838,346.5,order,49
30030,MNH-0215S,1,338,158,order,587
30031,5-0218S,1,298,298,order,318
30032,5-0218S,1,2369,392.5,order,377
30033,NJYH-0218SD,1,2148,398,order,576
30034,NJYH-0215S,1,613,499,order,50
30035,5-0218S,1,746.5,330,order,575
30036,NDSF-0218S,1,632,58,order,602
30037,XXB-0215S,1,505,52.5,order,599
30038,5-0215S,1,394.5,570,order,100
30039,5-0218S,1,429,38,order,185
30040,XXB-0215S,1,312,439,order,416
30041,5-0218S,1,566,298,order,276
30042,NJYH-0215S,1,438,158,order,28
30043,NJYH-0215S,1,288,78,order,300
30044,5-0218S,1,262,297,order,276
30045,5-0218S,1,545,413,order,129
30046,5-0218S,1,461,327,order,186
30047,NDSF-0218S,1,523,328,order,476
30049,5-0218S,1,308,389.5,order,414
30050,QKQ-0218S,1,452,229,order,429
30051,MNH-0215S,1,580.5,289,order,601
30052,NDSF-0215S,1,1012,542,order,477
30053,5-0218S,1,598,921,order,415
30054,NDSF-0218S,1,898,370,order,588
30055,NJYH-0215S,1,304,239,order,359
30056,5-0218S,1,1406,38,order,26
30057,5-0218S,1,373,378,order,412
30058,NDSF-0218S,1,2251,349,order,588
30059,NJYH-0218SD,1,731,549,order,29
30060,NJYH-0218S,1,2398,330,order,112
30061,NDSF-0218S,1,802,558,order,596
30062,NDSF-0215S,1,2251,802,order,596
30063,5-0218S,1,512,720,order,542
30064,NJYH-0218S,1,1786,330,order,377
30065,NDSF-0218S,1,732,379,order,587
30066,NDSF-0218S,1,2398,58,order,596
30067,XXB-0215S,1,818,489,order,549
30068,5-0218S,1,2315.5,395,order,588
30069,NJYH-0218S,1,387,338,order,286
30070,NJYH-0218S,1,801,338,order,286
30071,NJYH-0218SD,1,310,58,order,431
30072,NJYH-0218S,1,572,527,order,368
30073,MNH-0215S,1,430,339,order,587
30074,NDSF-0218S,1,697,88,order,598
30075,NDSF-0218S,1,339.5,325.5,order,598
30076,5-0218S,1,455,83,order,415
30077,NJYH-0215S,1,338,118,order,376
30078,NDSF-0218S,1,991,58,order,370
30079,5-0218S,1,2334,437.5,order,555
30080,FMB-0218S,1,2031,467,order,132
30081,NJYH-0215S,1,133,299,order,494
30082,NDSF-0215S,1,1733,362,order,79
30083,5-0218S,1,900,287.5,order,355
30084,NJYH-0215S,1,338,158,order,377
30085,NJYH-0218S,1,812,264,order,348
30086,5-0218S,1,774,330.5,order,559
30087,NJYH-0215S,1,968,126,order,368
30088,5-0218S,1,778,580,order,559
30089,NJYH-0218S,1,752,58,order,402
30090,NDSF-0218S,1,482,428,order,597
30091,NJYH-0218S,1,393,48,order,28
30092,5-0218S,1,188,48,order,131
30093,5-0218SD,1,548,58,order,131
30094,NJYH-0215S,1,438,118,order,39
30095,NJYH-0215S,1,438,78,order,489
30096,NJYH-0218S,1,728,319,order,278
30097,5-0218S,1,421,330,order,542
30098,NDSF-0218S,1,161,248,order,598
30099,NJYH-0218S,1,2252,390,order,267
30100,NJYH-0218S,1,344,48,order,358
30101,NJYH-0218S,1,741,58,order,358
30102,NJYH-0218S,1,812,58,order,76
30103,NDSF-0218S,1,659,794,order,602
30104,NBSY-0215S,1,773,92.5,order,162
30105,5-0218S,1,494,475,order,185
30106,5-0215S,1,2301,527,order,555
30107,NJYH-0215S,1,880,678,order,114
30108,5-0218S,1,2362,377,order,100
30109,NJYH-0215S,1,706,489,order,368
30110,XXB-0215S,1,414,489,order,542
30111,NDSF-0218S,1,892,58,order,597
30112,NJYH-0218SD,1,881,861,order,576
30113,5-0218S,1,1807,459.5,order,558
30114,NJYH-0218S,1,958,179,order,348
30115,NJYH-0215S,1,338,118,order,376
30116,NJYH-0218S,1,277,58,order,41
30117,NJYH-0218S,1,1622,58,order,300
30118,NJYH-0215S,1,459.5,322,order,576
30119,5-0218S,1,1222,58,order,556
30120,NDSF-0218S,1,371,627,order,79
30121,NBSY-0218SD,1,921,567,order,162
30122,XXB-0215S,1,438,78,order,602
30123,NJYH-0225S,1,398,298,order,359
30124,5-0218S,1,474.5,350,order,576
30125,5-0215S,1,898,693.5,order,100
30126,5-0218S,1,1094,409,order,413
30127,NJYH-0218S,1,262,360,order,480
30128,5-0218S,1,381,58,order,552
30129,XXB-0215S,1,488,78,order,79
30130,NDSF-0218S,1,825,376,order,601
30131,5-0218S,1,294.5,378,order,414
30132,NJYH-0218S,1,958,829,order,348
30133,5-0218S,1,1148,350,order,542
30134,5-0218S,1,490,58,order,553
30135,NJYH-0218S,1,1228,38,order,431
30136,XXB-0215S,1,499,172.5,order,556
30137,NJYH-0225S,1,1598,548,order,368
30138,5-0218S,1,414,576,order,549
30139,5-0218S,1,381,418,order,552
30140,NDSF-0218S,1,1484,413,order,477
30141,5-0215S,1,2301,407,order,553
30142,5-0218S,1,445,413,order,415
30143,5-0218S,1,446,560,order,415
30144,NBSY-0215S,1,773,92.5,order,162
30145,NDSF-0218S,1,2398,38,order,596
30146,5-0218S,1,332.5,277.5,order,542
30147,NJYH-0218SD,1,841,839.5,order,576
30148,5-0218S,1,1803,298,order,276
30150,5-0218S,1,922,349,order,542
30151,5-0218S,1,308,389.5,order,414
30152,NJYH-0218S,1,2389,330,order,300
30153,NJYH-0218S,1,812,482,order,76
30154,5-0218S,1,865,498,order,586
30155,NDSF-0215S,1,523,632,order,602
30156,5-0218S,1,2334,440,order,553
30157,NJYH-0218S,1,601,728,order,278
30158,NJYH-0218S,1,2370,558,order,377
30159,5-0218S,1,856,556,order,555
30160,NDSF-0218S,1,515,258,order,597
30161,5-0218S,1,921,560,order,415
30162,NBSY-0215S,1,448,118,order,162
30163,NJYH-0218S,1,360,258,order,359
30164,NDSF-0218S,1,620,398,order,602
30165,5-0218S,1,885,58,order,542
30166,5-0215S,1,844.5,819,order,556
30167,QKQ-0218S,1,865,356.5,order,428
30168,5-0218SD,1,912,457,order,357
30169,NJYH-0218S,1,727,299.5,order,278
30170,FMB-0218S,1,2052,58,order,129
30171,NJYH-0215S,1,178,1067,order,113
30172,NDSF-0218S,1,758,280,order,586
30173,NJYH-0218S,1,741,558,order,358
30174,5-0218S,1,662,58,order,559
30175,5-0218S,1,903,577,order,558
30176,NJYH-0218S,1,2218,398,order,428
30177,XXB-0215S,1,638.5,132.5,order,586
30178,NJYH-0218S,1,394,48,order,267
30179,NJYH-0218S,1,424,389,order,494
30180,NDSF-0218S,1,697,83,order,598
30181,NJYH-0218SD,1,339,276,order,576
30182,5-0218S,1,566,298,order,276
30183,5-0218S,1,407,258,order,553
30184,NJYH-0218SD,1,1978,58,order,77
30185,NJYH-0218S,1,2343,558,order,77
30186,NJYH-0215S,1,304,239,order,359
30187,NJYH-0218S,1,958,179,order,348
30189,5-0218S,1,498,330,order,185
30190,NJYH-0218S,1,793,578,order,324
30191,NDSF-0218S,1,766,338,order,600
30192,NDSF-0218S,1,1830,448,order,79
30193,5-0218S,1,826,297,order,276
30194,5-0218S,1,452,406,order,596
30195,5-0218S,1,898,231,order,549
30196,NJYH-0218SD,1,872,529,order,576
30197,NDSF-0218S,1,681,377,order,601
30198,NDSF-0218S,1,1063,280,order,586
30199,NJYH-0218S,1,2398,380,order,49
30200,NDSF-0218S,1,753,323.5,order,601
30201,MNH-0218S,1,138,277.5,order,276
30202,XXB-0215S,1,319,489,order,477
30203,5-0218S,1,1222,58,order,556
30204,ZQB-0218S,1,2053,480,order,211
30205,ZQB-0218S,1,818,438,order,211
30206,XXB-0218S,1,823.5,295,order,577
30207,XXB-0225S,1,593,387,order,36
30208,XXB-0218S,1,819,356,order,313
30209,XXB-0218S,1,712,557,order,164
30210,ZYF-0218S,1,866,558,order,492
30211,XXB-0218S,1,562,329,order,503
30213,NDSF-0218S,1,761,577,order,459
30214,XXB-0215S,1,488,238,order,142
30215,XXB-0218S,1,2034,410,order,461
30216,XXB-0218S,1,387,58,order,389
30217,XXB-0218SD,1,949,575,order,581
30218,XXB-0218S,1,1208,38,order,304
30219,ZQB-0218S,1,2048,578,order,153
30220,ZQB-0218S,1,178,460,order,211
30221,XXB-0218S,1,2303,578,order,150
30222,XXB-0218S,1,860,38,order,594
30223,XXB-0218S,1,662,429,order,508
30224,XXB-0218S,1,963,598,order,495
30225,XXB-0218S,1,495,387,order,540
30226,ZQB-0218S,1,410,58,order,55
30227,ZQB-0218S,1,443,58,order,528
30228,XXB-0218S,1,1913,38,order,117
30229,XXB-0218S,1,562,329,order,503
30230,XXB-0218SD,1,519,478,order,582
30231,LMW-0218S,1,223,338,order,223
30232,XXB-0218S,1,495,410,order,461
30233,ZYF-0218SD,1,2123,580,order,540
30234,XXB-0218S,1,410,58,order,55
30235,ZYF-0218S,1,1647,579,order,540
30236,XXB-0215S,1,488,238,order,495
30237,MNH-0218S,1,412,358,order,142
30238,NBSY-0225S,1,998,498,order,261
30239,XXB-0215S,1,393,132.5,order,142
30240,XXB-0218S,1,963,330,order,495
30241,XXB-0215S,1,338,158,order,93
30242,LTNS-0225S,1,648,598,order,198
30243,XYH-0218SD,1,2120,58,order,539
30244,ZQB-0218S,1,215,449,order,216
30245,XXB-0215S,1,538,92.5,order,73
30246,XXB-0215S,1,288,198,order,36
30247,XXB-0218S,1,637,509,order,305
30248,PBWS-0418S,1,514,217.5,order,223
30249,XXB-0215S,1,288,158,order,223
30250,NDSF-0218S,1,402,58,order,460
30251,ZZL-0218S,1,361,1136,order,271
30252,XXB-0218S,1,463,48,order,32
30253,NDSF-0218S,1,763,577,order,459
30254,YTM-0218S,1,710,555,order,164
30255,XXB-0215S,1,926,562,order,495
30256,XXB-0218S,1,511,560,order,499
30257,ZQB-0218S,1,719,308,order,529
30258,NDSF-0215S,1,2398,88,order,460
30259,XXB-0218S,1,514,548,order,305
30260,XYH-0218S,1,447,444,order,538
30261,XYH-0218SD,1,892,58,order,538
30262,XXB-0215S,1,290,92.5,order,534
30263,YHXM-0218S,1,331,207.5,order,73
30264,XXB-0215S,1,405,289,order,535
30265,5-0218S,1,486,275.3,order,527
30266,XXB-0215S,1,291,132.5,order,508
30267,XXB-0218S,1,353,437,order,509
30268,ZQB-0218S,1,2378,560,order,151
30269,XXB-0218S,1,397.5,148,order,165
30270,ZQB-0218S,1,585,547,order,149
30271,XYH-0218SD,1,1032,58,order,536
30272,MNH-0218S,1,537,179,order,142
30273,XXB-0218S,1,858,380,order,379
30274,XXB-0215S,1,438,238,order,72
30275,ZQB-0215S,1,388,439,order,393
30276,ZQB-0218S,1,1460,58,order,529
30277,XXB-0218S,1,612,197,order,111
30278,NBSY-0218S,1,1162,557,order,123
30279,ZQB-0218S,1,1273,428,order,369
30280,XXB-0218SD,1,554,138,order,123
30281,5-0218S,1,509.5,489,order,199
30282,XXB-0218S,1,819,58,order,313
30283,ZQB-0218S,1,1151,329,order,56
30284,XXB-0215S,1,238,158,order,487
30285,ZQB-0218S,1,780,528,order,531
30286,XXB-0218S,1,658,369,order,164
30288,ZQB-0218S,1,732,538,order,150
30289,XXB-0218S,1,651,193,order,151
30290,ZQB-0218S,1,810,525,order,371
30291,XXB-0218S,1,807,218,order,538
30293,XXB-0218S,1,443,176,order,55
30294,ZQB-0218S,1,863,38,order,209
30295,PGBL-0418S,1,934,486.5,order,165
30296,MNH-0218S,1,2094,378,order,142
30297,XXB-0215S,1,320,52.5,order,17
30298,NBSY-0218S,1,320,378,order,126
30299,XXB-0218SD,1,1172,548,order,304
30300,XXB-0215S,1,1051,482,order,72
30301,ZQB-0218S,1,412,540,order,149
30302,ZZL-0218S,1,1222,575,order,270
30303,XXB-0218S,1,621,188,order,152
30304,XXB-0218S,1,781,259.5,order,509
30305,XXB-0218S,1,2188,38,order,499
30306,5-0218S,1,2015.5,395,order,153
30307,NSLH-0218S,1,1668,247,order,495
30308,ZQB-0218S,1,819,458,order,211
30309,NDSF-0215S,1,627,550,order,460
30310,ZQB-0215S,1,398,562,order,531
30311,XXB-0215S,1,259,489,order,199
30312,ZQB-0218S,1,1712,58,order,212
30313,XXB-0218S,1,495,381,order,461
30314,XXB-0218S,1,455.5,124.5,order,495
30315,YW1-0218S,1,2160,58,order,361
30317,XXB-0215S,1,338,198,order,379
30318,XXB-0218SD,1,403,278,order,119
30319,ZQB-0215S,1,803,92.5,order,369
30320,ZQB-0218S,1,460,258,order,215
30321,XXB-0218S,1,374,48,order,582
30322,ZQB-0218S,1,893,178,order,369
30323,ZQB-0218S,1,871,38,order,374
30324,ZQB-0218S,1,1883,498,order,209
30325,XXB-0218S,1,1238,38,order,495
30326,XXB-0218S,1,766,569,order,72
30327,XXB-0218S,1,2038,38,order,420
30328,5-0218SD,1,2134,395,order,16
30329,NDSF-0215S,1,1918.5,763,order,459
30330,ZQB-0218S,1,706,589,order,152
30331,XXB-0218S,1,948,539,order,315
30332,XXB-0218S,1,1798,300,order,461
30333,XYH-0218S,1,1062,699,order,537
30334,XYH-0218S,1,1198,38,order,537
30335,ZQB-0225S,1,448,397.5,order,55
30336,XXB-0218S,1,369,288,order,9
30338,ZQB-0218S,1,1572,329,order,209
30339,ZQB-0215S,1,403,92.5,order,215
30340,MNH-0218S,1,610,377,order,142
30341,XXB-0218S,1,927,331,order,142
30342,XYH-0218S,1,661,342,order,535
30343,XXB-0218S,1,482,58,order,379
30344,XXB-0218S,1,414,558,order,310
30345,XXB-0215S,1,438,118,order,71
30346,YGFX-0215S,1,493,1020.5,order,421
30347,ZQB-0218S,1,2008,550,order,210
30348,NHQL-0218S,1,222,280,order,487
30349,ZQB-0215S,1,500,92.5,order,531
30350,XYH-0215S,1,844.5,461,order,535
30351,ZQB-0218S,1,717,58,order,209
30352,XXB-0218S,1,748,280,order,509
30353,NDSF-0218S,1,660,574,order,460
30354,XYH-0218S,1,444,48,order,538
30355,ZQB-0218S,1,465,58,order,199
30356,XMJQ-0218S,1,547,58,order,584
30358,QSYM-0218S,1,1598,598,order,506
30359,XXB-0218S,1,679,38,order,72
30360,XXB-0215S,1,395,489,order,495
30361,ZQB-0215S,1,704.5,460,order,215
30362,XXB-0218S,1,1862,339,order,106
30363,XXB-0218S,1,533,658,order,36
30364,ZQB-0218S,1,219,319,order,74
30365,5-0218S,1,665,476,order,528
30366,XXB-0218S,1,1873,368,order,117
30367,XXB-0218S,1,1808,685,order,142
30368,ZQB-0218S,1,551,403,order,208
30369,XXB-0218S,1,399,178,order,581
30370,XXB-0215S,1,288,118,order,145
30371,XXB-0215S,1,338,198,order,379
30372,XXB-0218SD,1,402,278,order,119
30373,XXB-0218S,1,308.5,394.5,order,89
30374,XXB-0218S,1,308.5,395,order,89
30376,YHXM-0218S,1,227,38,order,73
30377,ZQB-0218S,1,706,589,order,152
30378,ZQB-0218S,1,960,58,order,15
30379,QSYM-0218S,1,283,38,order,499
30380,LTNS-0215S,1,2301,421,order,198
30381,XXB-0215S,1,488,118,order,199
30382,XXB-0218S,1,454,58,order,165
30383,XXB-0218S,1,1019.5,556,order,421
30384,XXB-0218S,1,484,399,order,72
30385,XXB-0215S,1,733,792,order,461
30386,JH-0218S,1,262,257,order,271
30387,SRBW-0218S,1,868.5,270.5,order,208
30388,ZYF-0218S,1,594,347,order,492
30389,ZQB-0218S,1,1056,555,order,393
30390,ZYF-0218S,1,867,579,order,492
30391,XXB-0218S,1,472,364,order,106
30392,ZQB-0218S,1,445,195,order,526
30393,XYH-0218S,1,423,378,order,539
30394,ZQB-0218S,1,770,556,order,16
30395,XXB-0218S,1,868,579,order,310
30396,QKQ-0218S,1,1432,427,order,33
30397,XXB-0218S,1,412,299,order,461
30398,XXB-0215S,1,539,239,order,73
30399,ZQB-0218S,1,762,577,order,153
30400,5-0218S,1,2015.5,395,order,153
30401,ZQB-0218S,1,769,292,order,525
30402,XXB-0215S,1,299,92.5,order,534
30403,SRBW-0215S,1,338,118,order,208
30404,XXB-0218S,1,302,579,order,495
30405,XXB-0218S,1,368,48,order,581
30406,YSH-0218S,1,1260,557,order,32
30407,XXB-0218S,1,2334,345,order,579
30408,XXB-0215S,1,338,158,order,593
30409,ZQB-0218S,1,384,48,order,152
30410,XXB-0218S,1,928,83,order,142
30411,XXB-0215S,1,342,439,order,557
30412,XXB-0218S,1,2129,412,order,389
30413,YW1-0218S,1,383,358,order,361
30414,ZQB-0218S,1,498,398,order,527
30415,PGBL-0418S,1,801,393,order,9
30416,XXB-0215S,1,2076,454,order,165
30417,ZQB-0218S,1,437,379,order,209
30418,SL-0218S,1,2034,430,order,248
30419,NDSF-0218S,1,802,575,order,460
30420,XXB-0218S,1,670,38,order,72
30421,XXB-0218SD,1,2098,578,order,581
30422,XXB-0218S,1,928,88,order,142
30424,XXB-0218SD,1,533,58,order,36
30425,PGBL-0418S,1,1585,377,order,584
30426,SRBW-0215S,1,338,78,order,209
30427,XXB-0218S,1,877,58,order,420
30428,ZQB-0218S,1,2198,578,order,16
30429,XXB-0215S,1,332,52.5,order,149
30430,XXB-0218S,1,697,291,order,25
30431,XXB-0218S,1,567,38,order,461
30432,ZYF-0218SD,1,1137,579,order,540
30433,XYH-0215S,1,344.5,748,order,539
30434,XXB-0218S,1,561,560,order,577
30435,ZQB-0218S,1,736,557,order,151
30436,ZQB-0215S,1,655,132.5,order,371
30437,XXB-0215S,1,631,172.5,order,25
30438,ZQB-0218S,1,1180,328,order,15
30439,XXB-0215S,1,482.5,949,order,581
30440,XXB-0218S,1,745,357.5,order,584
30441,ZQB-0218SD,1,1848,78,order,212
30442,ZQB-0218S,1,959,308,order,15
30443,QKQ-0218S,1,1098,428,order,33
30444,NBSY-0218S,1,960,58,order,593
30445,XXB-0215S,1,482.5,942,order,582
30446,XXB-0218S,1,998,38,order,165
30447,NDSF-0218S,1,558,389,order,459
30449,XXB-0218S,1,222,129,order,564
30450,ZQB-0225S,1,1428,498,order,248
30451,XXB-0215S,1,292,489,order,508
30452,ZQB-0215S,1,701.5,370,order,248
30453,ZQB-0215S,1,2281,736,order,151
30454,XXB-0218S,1,662,58,order,579
30455,NMYH-0225S,1,1748,348,order,145
30456,5-0218S,1,2232,543,order,393
30457,XXB-0218S,1,758,38,order,117
30458,XXB-0215S,1,353,92.5,order,55
30459,ZQB-0218S,1,448,560,order,149
30460,XXB-0218S,1,444.5,414.5,order,149
30461,NHQL-0218S,1,222,280,order,487
30462,XXB-0218S,1,435,310,order,507
30463,XXB-0218S,1,643,198,order,503
30464,XXB-0218S,1,928,83,order,142
30465,XXB-0215S,1,482.5,942,order,582
30466,NDSF-0218S,1,520,368,order,459
30467,XXB-0215S,1,258,92.5,order,199
30468,NBSY-0218S,1,440,358,order,125
30469,ZQB-0215S,1,480,762,order,153
30470,ZQB-0218S,1,823,248,order,209
30471,ZQB-0218S,1,1951,577,order,526
30472,XXB-0218S,1,1032,452.5,order,420
30473,ZQB-0218S,1,306,248,order,209
30475,ZQB-0215S,1,586.5,832,order,248
30476,ZQB-0218S,1,315,48,order,199
30477,5-0218S,1,1194.5,420,order,371
30478,MNH-0218S,1,2094,378,order,142
30479,XXB-0218S,1,661,338,order,579
30480,YGFX-0218S,1,392,221,order,506
30481,XXB-0218S,1,368,48,order,581
30482,XXB-0215S,1,481.5,52.5,order,503
30483,MNH-0218S,1,412,377,order,142
30484,SRBW-0215S,1,714.9,339,order,209
30485,XXB-0215S,1,338,78,order,125
30486,5-0218S,1,843,198,order,364
30487,XXB-0218S,1,1297,358,order,564
30488,XXB-0218S,1,395,436,order,35
30489,XXB-0215S,1,338,158,order,93
30490,ZQB-0218S,1,1941,399,order,212
30491,YGF-0215S,1,338,158,order,459
30492,XXB-0218S,1,1998,38,order,495
30493,XXB-0215S,1,709,92.5,order,289
30494,NDSF-0218S,1,1578,389,order,459
30495,ZQB-0218S,1,423,435,order,214
30496,SRBW-0215S,1,338,78,order,210
30497,ZZL-0218S,1,1998,48,order,270
30498,XXB-0218S,1,1543,348,order,182
30499,5-0218S,1,593.5,323,order,74
30500,XXB-0218S,1,253,380.8,order,499
30501,XXB-0218S,1,390,579,order,313
30502,XXB-0218S,1,2353,580,order,313
30503,ZQB-0218S,1,595,527,order,531
30504,XXB-0218S,1,662,429,order,508
30505,XXB-0218S,1,393,478,order,72
30506,XXB-0218S,1,454,359,order,509
30507,XXB-0218S,1,1366,58,order,25
30508,ZYF-0225SD,1,1497.5,548,order,540
30509,XXB-0218S,1,543,428,order,509
30510,XXB-0218S,1,393,124.5,order,499
30511,XXB-0218S,1,386.5,152.5,order,360
30512,XXB-0218S,1,468,514,order,36
30513,XXB-0218S,1,925,58,order,495
30514,NDSF-0218S,1,1663,58,order,36
30515,ZQB-0218S,1,1780,378,order,394
30516,XYH-0218S,1,728,308,order,534
30517,XYH-0215S,1,901.5,1090,order,534
30518,XXB-0215S,1,288,118,order,534
30519,XYH-0218S,1,344.5,358,order,539
30520,XXB-0215S,1,677.5,348,order,508
30521,NDSF-0225S,1,1503,458,order,460
30522,XXB-0215S,1,384,339,order,125
30523,XXB-0215S,1,338,118,order,55
30524,ZQB-0215S,1,2101,1151,order,56
30525,XXB-0215S,1,288,78,order,509
30526,XXB-0218S,1,2148,330,order,503
30527,ZQB-0218S,1,1576,58,order,525
30528,XXB-0215S,1,318,339,order,117
30529,ZQB-0218S,1,1572.5,377,order,17
30530,ZYF-0218S,1,195,48,order,540
30531,XXB-0215S,1,667,439,order,71
30532,ZQB-0215S,1,404,239,order,215
30533,NSLH-0218S,1,1198,278,order,495
30534,XXB-0218S,1,472,364,order,106
30535,ZQB-0218S,1,960,358,order,394
30536,ZQB-0215S,1,455,713,order,3
30537,ZQB-0218S,1,168,527,order,531
30538,XXB-0215S,1,2001,942,order,582
30539,5-0218S,1,670,538.5,order,554
30540,ZQB-0218S,1,638,38,order,208
30541,XXB-0218S,1,2038,38,order,420
30542,ZQB-0215S,1,1037.5,812,order,211
30543,XXB-0218S,1,819,577,order,313
30544,NDSF-0218S,1,410,387,order,459
30545,ZQB-0215S,1,1601,215,order,216
30546,XXB-0218S,1,959,595,order,499
30547,XXB-0215S,1,353,92.5,order,55
30548,ZQB-0218S,1,2356,558,order,393
30549,ZYF-0218SD,1,1647,579,order,540
30550,XXB-0218S,1,2353,580,order,310
30551,SRBW-0218S,1,691,422.5,order,215
30552,ZQB-0218S,1,427,394,order,149
30553,XYHX-0225S,1,752,597,order,492
30554,XXB-0218S,1,1783,378,order,584
30555,XXB-0218S,1,654.5,506,order,35
30556,XXB-0215S,1,613,92.5,order,554
30557,XXB-0218S,1,1191,448,order,509
30558,XYH-0218S,1,722,299,order,535
30559,XXB-0215S,1,288,78,order,36
30560,XXB-0218S,1,959,595,order,499
30561,XXB-0218S,1,998,360,order,509
30562,ZQB-0218S,1,960,58,order,394
30563,ZZL-0218S,1,2398,58,order,270
30564,XXB-0218S,1,393.5,131.5,order,149
30565,XXB-0215S,1,238,118,order,73
30566,XXB-0218S,1,782,279,order,509
30567,XYH-0218S,1,344.5,377,order,539
30568,ZQB-0218S,1,605,428,order,248
30569,XXB-0218S,1,1160,58,order,499
30570,LTNS-0218SD,1,871,58,order,198
30571,XXB-0218S,1,197,48,order,314
30572,XXB-0215S,1,338,118,order,55
30573,ZQB-0215S,1,1951,810,order,149
30574,XXB-0215S,1,2301,662,order,579
30575,XXB-0215S,1,488,158,order,506
30576,5-0218S,1,800,369.5,order,529
30577,XXB-0215S,1,488,118,order,554
30578,YW1-0218S,1,147.5,261.5,order,361
30579,XXB-0218SD,1,949,575,order,581
30580,ZQB-0215S,1,294.5,613,order,209
30581,XXB-0218S,1,468,514,order,36
30582,NDSF-0218S,1,1578,389,order,459
30583,5-0218S,1,915,398.5,order,525
30584,XXB-0215S,1,333,439,order,149
30585,ZYF-0218S,1,1861,38,order,540
30586,ZQB-0218S,1,380,538,order,150
30587,ZQB-0218S,1,2356,558,order,393
30588,XXB-0215S,1,438,158,order,151
30589,ZQB-0215S,1,734,812,order,199
30590,SRBW-0218S,1,783,48,order,209
30591,YMH-0218S,1,708,348,order,492
30592,NDSF-0218S,1,395,395,order,36
30593,XYHX-0218SD,1,592,58,order,492
30594,XYH-0218S,1,337,680,order,537
30595,5-0218S,1,593.5,323,order,74
30596,ZQB-0218S,1,605,428,order,248
30597,LTNS-0218S,1,678,38,order,198
30598,XXB-0218S,1,476,244.5,order,509
30599,NDSF-0218S,1,659.5,411.3,order,36
30600,XXB-0218S,1,404,338,order,579
30601,MNH-0218S,1,411,358,order,142
30602,XXB-0218S,1,562,58,order,503
30603,XXB-0218S,1,463,228,order,165
30604,XXB-0218S,1,397.5,248,order,165
30605,XYH-0218SD,1,1032,58,order,536
30606,ZQB-0218S,1,1161,536,order,393
30607,XXB-0218S,1,963,330,order,495
30608,XXB-0215S,1,2351,402,order,119
30609,XXB-0218S,1,482,399,order,72
30610,XXB-0218SD,1,2438,580,order,508
30611,SRBW-0215S,1,354,339,order,208
30612,ZQB-0215S,1,1931,762,order,208
30613,XXB-0215S,1,429,339,order,593
30614,ZQB-0215S,1,388,118,order,369
30615,NDSF-0218S,1,438,38,order,460
30616,LTNS-0215S,1,498,118,order,198
30617,5-0218S,1,2015.5,395,order,153
30618,NDSF-0218S,1,660,574,order,460
30619,ZQB-0218S,1,1572,329,order,209
30620,ZQB-0218SD,1,362,259,order,199
30621,YGFX-0215S,1,906.5,810,order,364
30622,XXB-0218S,1,928,53,order,142
30623,XXB-0218S,1,644,168.5,order,32
30624,ZQB-0218S,1,834,258,order,215
30625,ZQB-0218S,1,219,58,order,74
30626,ZQB-0218S,1,423,378,order,55
30627,XXB-0218S,1,332,227.5,order,32
30628,XXB-0215S,1,338,158,order,593
30629,ZQB-0218S,1,1162,58,order,150
30630,XXB-0218S,1,694,375,order,535
30631,XXB-0215S,1,438,158,order,540
30632,XXB-0218S,1,402,58,order,495
30633,XXB-0218S,1,408,560,order,505
30634,NBSY-0225S,1,734,417,order,593
30635,XXB-0218S,1,1984,411,order,36
30636,ZQB-0218S,1,2148,588,order,3
30637,XXB-0218S,1,470,366,order,3
