firstDutyStartDay,lastDutyStartDay,Pairing_time,PairingFlight,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,EmpNo
8/22/2019,8/25/2019,3010.00000000466,"FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB558,FB999,FB1000,FB293,FB294,FB693,FB700,FB79,FB50,FB247,FB252,FB681,FB682,FB699",9717,9769,9869,10012,10077,10145,10201,10254,10311,10379,10414,10417,10424,10500,10561,10760,10832,10898,10979,11062,11123,11187,11252,,,,,,,,,,,,33
8/2/2019,8/5/2019,2729.99999999302,"FB1731,FB1734,FB28,FB1895,FB1892,FB693,FB700,FB79,FB50,FB247,FB252,FB681,FB682,FB699,FB692,FB793,FB796,FB645,FB648,FB321",511,595,693,745,998,1048,1248,1320,1386,1467,1550,1611,1674,1740,1838,1920,1996,2051,2125,2206,,,,,,,,,,,,,,,34
8/7/2019,8/10/2019,2710.00000002212,"FB312,FB747,FB748,FB473,FB472,FB273,FB240,FB995,FB1208,FB1209,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308",2712,2773,2831,2899,2994,3103,3157,3243,3350,3418,3499,3644,3711,3779,3834,3891,3951,4259,4311,4416,,,,,,,,,,,,,,,34
8/12/2019,8/15/2019,2299.99999999534,"FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308",5010,5076,5144,5200,5256,5315,5624,5675,5780,5927,5993,6062,6117,6173,6232,6542,6594,6700,,,,,,,,,,,,,,,,,34
8/17/2019,8/20/2019,2774.99999999302,"FB492,FB533,FB1621,FB1622,FB538,FB599,FB582,FB585,FB590,FB405,FB408,FB557,FB558,FB239,FB244,FB741,FB742,FB455,FB454,FB253,FB258,FB557",7309,7377,7442,7522,7613,7680,7750,7833,7901,7956,8011,8070,8139,8173,8261,8335,8401,8467,8744,8824,8887,8964,,,,,,,,,,,,,34
8/22/2019,8/25/2019,3010.00000000466,"FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB558,FB999,FB1000,FB293,FB294,FB693,FB700,FB79,FB50,FB247,FB252,FB681,FB682,FB699",9717,9769,9869,10012,10077,10145,10201,10254,10311,10379,10414,10417,10424,10500,10561,10760,10832,10898,10979,11062,11123,11187,11252,,,,,,,,,,,,34
8/2/2019,8/5/2019,2860.00000001863,"FB16,FB59,FB62,FB259,FB428,FB1709,FB432,FB703,FB706,FB447,FB274,FB51,FB54,FB91,FB92,FB699,FB692,FB793,FB796,FB645,FB648,FB321",512,577,657,716,789,858,937,1019,1097,1290,1346,1364,1457,1531,1630,1740,1838,1920,1996,2051,2125,2206,,,,,,,,,,,,,35
8/7/2019,8/10/2019,2710.00000002212,"FB312,FB747,FB748,FB473,FB472,FB273,FB240,FB995,FB1208,FB1209,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308",2712,2773,2831,2899,2994,3103,3157,3243,3350,3418,3499,3644,3711,3779,3834,3891,3951,4259,4311,4416,,,,,,,,,,,,,,,35
8/12/2019,8/15/2019,2299.99999999534,"FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308",5010,5076,5144,5200,5256,5315,5624,5675,5780,5927,5993,6062,6117,6173,6232,6542,6594,6700,,,,,,,,,,,,,,,,,35
8/17/2019,8/20/2019,2774.99999999302,"FB492,FB533,FB1621,FB1622,FB538,FB599,FB582,FB585,FB590,FB405,FB408,FB557,FB558,FB239,FB244,FB741,FB742,FB455,FB454,FB253,FB258,FB557",7309,7377,7442,7522,7613,7680,7750,7833,7901,7956,8011,8070,8139,8173,8261,8335,8401,8467,8744,8824,8887,8964,,,,,,,,,,,,,35
8/22/2019,8/25/2019,3010.00000000466,"FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB558,FB999,FB1000,FB293,FB294,FB693,FB700,FB79,FB50,FB247,FB252,FB681,FB682,FB699",9717,9769,9869,10012,10077,10145,10201,10254,10311,10379,10414,10417,10424,10500,10561,10760,10832,10898,10979,11062,11123,11187,11252,,,,,,,,,,,,35
8/2/2019,8/5/2019,2725.00000001863,"FB731,FB738,FB529,FB642,FB61,FB290,FB428,FB1709,FB432,FB703,FB706,FB447,FB274,FB239,FB244,FB741,FB742,FB455",517,793,865,977,1060,1152,1240,1309,1383,1465,1543,1736,1791,1797,1884,1958,2024,2089,,,,,,,,,,,,,,,,,36
8/7/2019,8/10/2019,2280.00000001397,"FB982,FB385,FB390,FB239,FB244,FB741,FB742,FB455,FB454,FB253,FB258,FB557,FB554,FB475,FB308",2885,2950,3121,3145,3233,3308,3374,3442,3726,3806,3871,3951,4259,4311,4416,,,,,,,,,,,,,,,,,,,,36
8/12/2019,8/15/2019,2299.99999999534,"FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308",5010,5076,5144,5200,5256,5315,5624,5675,5780,5927,5993,6062,6117,6173,6232,6542,6594,6700,,,,,,,,,,,,,,,,,36
8/17/2019,8/20/2019,2774.99999999302,"FB492,FB533,FB1621,FB1622,FB538,FB599,FB582,FB585,FB590,FB405,FB408,FB557,FB558,FB239,FB244,FB741,FB742,FB455,FB454,FB253,FB258,FB557",7309,7377,7442,7522,7613,7680,7750,7833,7901,7956,8011,8070,8139,8173,8261,8335,8401,8467,8744,8824,8887,8964,,,,,,,,,,,,,36
8/22/2019,8/25/2019,3010.00000000466,"FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB558,FB999,FB1000,FB293,FB294,FB693,FB700,FB79,FB50,FB247,FB252,FB681,FB682,FB699",9717,9769,9869,10012,10077,10145,10201,10254,10311,10379,10414,10417,10424,10500,10561,10760,10832,10898,10979,11062,11123,11187,11252,,,,,,,,,,,,36
8/2/2019,8/5/2019,2815.00000000815,"FB763,FB1206,FB256,FB2177,FB779,FB84,FB619,FB622,FB471,FB470,FB495,FB301,FB2158,FB697,FB692,FB793,FB796,FB645,FB648,FB321",521,614,694,764,829,897,914,1003,1078,1172,1272,1431,1525,1625,1838,1920,1996,2051,2125,2206,,,,,,,,,,,,,,,37
8/7/2019,8/10/2019,2710.00000002212,"FB312,FB747,FB748,FB473,FB472,FB273,FB240,FB995,FB1208,FB1209,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308",2712,2773,2831,2899,2994,3103,3157,3243,3350,3418,3499,3644,3711,3779,3834,3891,3951,4259,4311,4416,,,,,,,,,,,,,,,37
8/12/2019,8/15/2019,2299.99999999534,"FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308",5010,5076,5144,5200,5256,5315,5624,5675,5780,5927,5993,6062,6117,6173,6232,6542,6594,6700,,,,,,,,,,,,,,,,,37
8/17/2019,8/20/2019,2774.99999999302,"FB492,FB533,FB1621,FB1622,FB538,FB599,FB582,FB585,FB590,FB405,FB408,FB557,FB558,FB239,FB244,FB741,FB742,FB455,FB454,FB253,FB258,FB557",7309,7377,7442,7522,7613,7680,7750,7833,7901,7956,8011,8070,8139,8173,8261,8335,8401,8467,8744,8824,8887,8964,,,,,,,,,,,,,37
8/22/2019,8/25/2019,3010.00000000466,"FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB558,FB999,FB1000,FB293,FB294,FB693,FB700,FB79,FB50,FB247,FB252,FB681,FB682,FB699",9717,9769,9869,10012,10077,10145,10201,10254,10311,10379,10414,10417,10424,10500,10561,10760,10832,10898,10979,11062,11123,11187,11252,,,,,,,,,,,,37
8/2/2019,8/5/2019,2704.99999999534,"FB577,FB774,FB28,FB1895,FB1892,FB693,FB700,FB79,FB50,FB247,FB252,FB681,FB682,FB699,FB692,FB793,FB796,FB645,FB648,FB321",525,612,693,745,998,1048,1248,1320,1386,1467,1550,1611,1674,1740,1838,1920,1996,2051,2125,2206,,,,,,,,,,,,,,,38
8/7/2019,8/10/2019,2710.00000002212,"FB312,FB747,FB748,FB473,FB472,FB273,FB240,FB995,FB1208,FB1209,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308",2712,2773,2831,2899,2994,3103,3157,3243,3350,3418,3499,3644,3711,3779,3834,3891,3951,4259,4311,4416,,,,,,,,,,,,,,,38
8/12/2019,8/15/2019,2299.99999999534,"FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308",5010,5076,5144,5200,5256,5315,5624,5675,5780,5927,5993,6062,6117,6173,6232,6542,6594,6700,,,,,,,,,,,,,,,,,38
8/17/2019,8/20/2019,2774.99999999302,"FB492,FB533,FB1621,FB1622,FB538,FB599,FB582,FB585,FB590,FB405,FB408,FB557,FB558,FB239,FB244,FB741,FB742,FB455,FB454,FB253,FB258,FB557",7309,7377,7442,7522,7613,7680,7750,7833,7901,7956,8011,8070,8139,8173,8261,8335,8401,8467,8744,8824,8887,8964,,,,,,,,,,,,,38
8/22/2019,8/25/2019,3010.00000000466,"FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB558,FB999,FB1000,FB293,FB294,FB693,FB700,FB79,FB50,FB247,FB252,FB681,FB682,FB699",9717,9769,9869,10012,10077,10145,10201,10254,10311,10379,10414,10417,10424,10500,10561,10760,10832,10898,10979,11062,11123,11187,11252,,,,,,,,,,,,38
8/2/2019,8/5/2019,2934.99999999069,"FB771,FB58,FB67,FB70,FB617,FB602,FB571,FB572,FB797,FB800,FB97,FB986,FB621,FB624,FB625,FB628,FB649,FB522,FB735,FB1863,FB1862,FB686",533,626,691,761,834,967,1044,1125,1191,1267,1337,1371,1438,1516,1585,1657,1733,1829,1912,1974,2074,2187,,,,,,,,,,,,,39
8/7/2019,8/10/2019,2659.99999998487,"FB619,FB622,FB471,FB470,FB495,FB492,FB533,FB1621,FB1622,FB538,FB599,FB582,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308",2699,2786,2862,2956,3058,3187,3254,3319,3400,3488,3556,3628,3711,3779,3834,3891,3951,4259,4311,4416,,,,,,,,,,,,,,,39
8/12/2019,8/15/2019,2299.99999999534,"FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308",5010,5076,5144,5200,5256,5315,5624,5675,5780,5927,5993,6062,6117,6173,6232,6542,6594,6700,,,,,,,,,,,,,,,,,39
8/17/2019,8/20/2019,2774.99999999302,"FB492,FB533,FB1621,FB1622,FB538,FB599,FB582,FB585,FB590,FB405,FB408,FB557,FB558,FB239,FB244,FB741,FB742,FB455,FB454,FB253,FB258,FB557",7309,7377,7442,7522,7613,7680,7750,7833,7901,7956,8011,8070,8139,8173,8261,8335,8401,8467,8744,8824,8887,8964,,,,,,,,,,,,,39
8/22/2019,8/25/2019,3010.00000000466,"FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB558,FB999,FB1000,FB293,FB294,FB693,FB700,FB79,FB50,FB247,FB252,FB681,FB682,FB699",9717,9769,9869,10012,10077,10145,10201,10254,10311,10379,10414,10417,10424,10500,10561,10760,10832,10898,10979,11062,11123,11187,11252,,,,,,,,,,,,39
8/2/2019,8/5/2019,3015,"FB18,FB61,FB64,FB797,FB800,FB97,FB412,FB245,FB289,FB68,FB85,FB717,FB50,FB247,FB252,FB681,FB682,FB699,FB692,FB793,FB796,FB645,FB648,FB321",545,609,682,740,816,886,924,993,1075,1183,1252,1306,1386,1467,1550,1611,1674,1740,1838,1920,1996,2051,2125,2206,,,,,,,,,,,40
8/7/2019,8/10/2019,2710.00000002212,"FB312,FB747,FB748,FB473,FB472,FB273,FB240,FB995,FB1208,FB1209,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308",2712,2773,2831,2899,2994,3103,3157,3243,3350,3418,3499,3644,3711,3779,3834,3891,3951,4259,4311,4416,,,,,,,,,,,,,,,40
8/12/2019,8/15/2019,2299.99999999534,"FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308",5010,5076,5144,5200,5256,5315,5624,5675,5780,5927,5993,6062,6117,6173,6232,6542,6594,6700,,,,,,,,,,,,,,,,,40
8/17/2019,8/20/2019,2774.99999999302,"FB492,FB533,FB1621,FB1622,FB538,FB599,FB582,FB585,FB590,FB405,FB408,FB557,FB558,FB239,FB244,FB741,FB742,FB455,FB454,FB253,FB258,FB557",7309,7377,7442,7522,7613,7680,7750,7833,7901,7956,8011,8070,8139,8173,8261,8335,8401,8467,8744,8824,8887,8964,,,,,,,,,,,,,40
8/22/2019,8/25/2019,3010.00000000466,"FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB558,FB999,FB1000,FB293,FB294,FB693,FB700,FB79,FB50,FB247,FB252,FB681,FB682,FB699",9717,9769,9869,10012,10077,10145,10201,10254,10311,10379,10414,10417,10424,10500,10561,10760,10832,10898,10979,11062,11123,11187,11252,,,,,,,,,,,,40
8/2/2019,8/5/2019,2715.00000000698,"FB523,FB646,FB31,FB737,FB740,FB98,FB619,FB622,FB471,FB470,FB495,FB301,FB2158,FB697,FB692,FB793,FB796,FB645,FB648,FB321",554,656,717,778,835,895,914,1003,1078,1172,1272,1431,1525,1625,1838,1920,1996,2051,2125,2206,,,,,,,,,,,,,,,41
8/7/2019,8/10/2019,2710.00000002212,"FB312,FB747,FB748,FB473,FB472,FB273,FB240,FB995,FB1208,FB1209,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308",2712,2773,2831,2899,2994,3103,3157,3243,3350,3418,3499,3644,3711,3779,3834,3891,3951,4259,4311,4416,,,,,,,,,,,,,,,41
8/12/2019,8/15/2019,2299.99999999534,"FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308",5010,5076,5144,5200,5256,5315,5624,5675,5780,5927,5993,6062,6117,6173,6232,6542,6594,6700,,,,,,,,,,,,,,,,,41
8/17/2019,8/20/2019,2774.99999999302,"FB492,FB533,FB1621,FB1622,FB538,FB599,FB582,FB585,FB590,FB405,FB408,FB557,FB558,FB239,FB244,FB741,FB742,FB455,FB454,FB253,FB258,FB557",7309,7377,7442,7522,7613,7680,7750,7833,7901,7956,8011,8070,8139,8173,8261,8335,8401,8467,8744,8824,8887,8964,,,,,,,,,,,,,41
8/22/2019,8/25/2019,3010.00000000466,"FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB558,FB999,FB1000,FB293,FB294,FB693,FB700,FB79,FB50,FB247,FB252,FB681,FB682,FB699",9717,9769,9869,10012,10077,10145,10201,10254,10311,10379,10414,10417,10424,10500,10561,10760,10832,10898,10979,11062,11123,11187,11252,,,,,,,,,,,,41
8/2/2019,8/5/2019,2585.00000000233,"FB22,FB25,FB990,FB637,FB640,FB619,FB622,FB471,FB470,FB495,FB301,FB2158,FB697,FB692,FB793,FB796,FB645,FB648,FB321",611,667,724,781,860,914,1003,1078,1172,1272,1431,1525,1625,1838,1920,1996,2051,2125,2206,,,,,,,,,,,,,,,,42
8/7/2019,8/10/2019,2710.00000002212,"FB312,FB747,FB748,FB473,FB472,FB273,FB240,FB995,FB1208,FB1209,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308",2712,2773,2831,2899,2994,3103,3157,3243,3350,3418,3499,3644,3711,3779,3834,3891,3951,4259,4311,4416,,,,,,,,,,,,,,,42
8/12/2019,8/15/2019,2299.99999999534,"FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308",5010,5076,5144,5200,5256,5315,5624,5675,5780,5927,5993,6062,6117,6173,6232,6542,6594,6700,,,,,,,,,,,,,,,,,42
8/17/2019,8/20/2019,2774.99999999302,"FB492,FB533,FB1621,FB1622,FB538,FB599,FB582,FB585,FB590,FB405,FB408,FB557,FB558,FB239,FB244,FB741,FB742,FB455,FB454,FB253,FB258,FB557",7309,7377,7442,7522,7613,7680,7750,7833,7901,7956,8011,8070,8139,8173,8261,8335,8401,8467,8744,8824,8887,8964,,,,,,,,,,,,,42
8/22/2019,8/25/2019,3010.00000000466,"FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB558,FB999,FB1000,FB293,FB294,FB693,FB700,FB79,FB50,FB247,FB252,FB681,FB682,FB699",9717,9769,9869,10012,10077,10145,10201,10254,10311,10379,10414,10417,10424,10500,10561,10760,10832,10898,10979,11062,11123,11187,11252,,,,,,,,,,,,42
8/2/2019,8/5/2019,2560.00000001513,"FB1169,FB1170,FB779,FB84,FB619,FB622,FB471,FB470,FB495,FB301,FB2158,FB697,FB692,FB793,FB796,FB645,FB648,FB321",677,744,829,897,914,1003,1078,1172,1272,1431,1525,1625,1838,1920,1996,2051,2125,2206,,,,,,,,,,,,,,,,,43
8/7/2019,8/10/2019,2710.00000002212,"FB312,FB747,FB748,FB473,FB472,FB273,FB240,FB995,FB1208,FB1209,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308",2712,2773,2831,2899,2994,3103,3157,3243,3350,3418,3499,3644,3711,3779,3834,3891,3951,4259,4311,4416,,,,,,,,,,,,,,,43
8/12/2019,8/15/2019,2299.99999999534,"FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308",5010,5076,5144,5200,5256,5315,5624,5675,5780,5927,5993,6062,6117,6173,6232,6542,6594,6700,,,,,,,,,,,,,,,,,43
8/17/2019,8/20/2019,2774.99999999302,"FB492,FB533,FB1621,FB1622,FB538,FB599,FB582,FB585,FB590,FB405,FB408,FB557,FB558,FB239,FB244,FB741,FB742,FB455,FB454,FB253,FB258,FB557",7309,7377,7442,7522,7613,7680,7750,7833,7901,7956,8011,8070,8139,8173,8261,8335,8401,8467,8744,8824,8887,8964,,,,,,,,,,,,,43
8/22/2019,8/25/2019,3010.00000000466,"FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB558,FB999,FB1000,FB293,FB294,FB693,FB700,FB79,FB50,FB247,FB252,FB681,FB682,FB699",9717,9769,9869,10012,10077,10145,10201,10254,10311,10379,10414,10417,10424,10500,10561,10760,10832,10898,10979,11062,11123,11187,11252,,,,,,,,,,,,43
8/2/2019,8/5/2019,2420.00000000931,"FB32,FB2159,FB1200,FB246,FB23,FB767,FB770,FB739,FB732,FB735,FB1863,FB1862,FB688,FB239,FB244,FB741,FB742,FB455",749,804,922,1009,1089,1143,1219,1315,1400,1471,1533,1633,1780,1797,1884,1958,2024,2089,,,,,,,,,,,,,,,,,44
8/7/2019,8/10/2019,2280.00000001397,"FB982,FB385,FB390,FB239,FB244,FB741,FB742,FB455,FB454,FB253,FB258,FB557,FB554,FB475,FB308",2885,2950,3121,3145,3233,3308,3374,3442,3726,3806,3871,3951,4259,4311,4416,,,,,,,,,,,,,,,,,,,,44
8/12/2019,8/15/2019,2299.99999999534,"FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308",5010,5076,5144,5200,5256,5315,5624,5675,5780,5927,5993,6062,6117,6173,6232,6542,6594,6700,,,,,,,,,,,,,,,,,44
8/17/2019,8/20/2019,2774.99999999302,"FB492,FB533,FB1621,FB1622,FB538,FB599,FB582,FB585,FB590,FB405,FB408,FB557,FB558,FB239,FB244,FB741,FB742,FB455,FB454,FB253,FB258,FB557",7309,7377,7442,7522,7613,7680,7750,7833,7901,7956,8011,8070,8139,8173,8261,8335,8401,8467,8744,8824,8887,8964,,,,,,,,,,,,,44
8/22/2019,8/25/2019,3010.00000000466,"FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB558,FB999,FB1000,FB293,FB294,FB693,FB700,FB79,FB50,FB247,FB252,FB681,FB682,FB699",9717,9769,9869,10012,10077,10145,10201,10254,10311,10379,10414,10417,10424,10500,10561,10760,10832,10898,10979,11062,11123,11187,11252,,,,,,,,,,,,44
8/2/2019,8/5/2019,2300.0000000163,"FB427,FB430,FB100,FB619,FB622,FB471,FB470,FB495,FB301,FB2158,FB697,FB692,FB793,FB796,FB645,FB648,FB321",786,847,899,914,1003,1078,1172,1272,1431,1525,1625,1838,1920,1996,2051,2125,2206,,,,,,,,,,,,,,,,,,45
8/7/2019,8/10/2019,2710.00000002212,"FB312,FB747,FB748,FB473,FB472,FB273,FB240,FB995,FB1208,FB1209,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308",2712,2773,2831,2899,2994,3103,3157,3243,3350,3418,3499,3644,3711,3779,3834,3891,3951,4259,4311,4416,,,,,,,,,,,,,,,45
8/12/2019,8/15/2019,2299.99999999534,"FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308",5010,5076,5144,5200,5256,5315,5624,5675,5780,5927,5993,6062,6117,6173,6232,6542,6594,6700,,,,,,,,,,,,,,,,,45
8/17/2019,8/20/2019,2774.99999999302,"FB492,FB533,FB1621,FB1622,FB538,FB599,FB582,FB585,FB590,FB405,FB408,FB557,FB558,FB239,FB244,FB741,FB742,FB455,FB454,FB253,FB258,FB557",7309,7377,7442,7522,7613,7680,7750,7833,7901,7956,8011,8070,8139,8173,8261,8335,8401,8467,8744,8824,8887,8964,,,,,,,,,,,,,45
8/22/2019,8/25/2019,3010.00000000466,"FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB558,FB999,FB1000,FB293,FB294,FB693,FB700,FB79,FB50,FB247,FB252,FB681,FB682,FB699",9717,9769,9869,10012,10077,10145,10201,10254,10311,10379,10414,10417,10424,10500,10561,10760,10832,10898,10979,11062,11123,11187,11252,,,,,,,,,,,,45
8/1/2019,8/4/2019,1595.00000001281,"FB89,FB90,FB1895,FB1892,FB575,FB576,FB697,FB696,FB697,FB696,FB697",5,201,295,547,598,666,728,1122,1179,1568,1625,,,,,,,,,,,,,,,,,,,,,,,,46
8/6/2019,8/9/2019,2980.00000002212,"FB692,FB793,FB796,FB645,FB648,FB321,FB312,FB747,FB748,FB473,FB472,FB273,FB240,FB995,FB1208,FB1209,FB308,FB492,FB585,FB590,FB405,FB408,FB557",2288,2370,2446,2500,2573,2654,2712,2773,2831,2899,2994,3103,3157,3243,3350,3418,3499,3644,3711,3779,3834,3891,3951,,,,,,,,,,,,46
8/11/2019,8/14/2019,2299.99999999534,"FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557,FB554,FB475,FB308,FB492,FB585,FB590,FB405,FB408,FB557",4713,4765,4870,5010,5076,5144,5200,5256,5315,5624,5675,5780,5927,5993,6062,6117,6173,6232,,,,,,,,,,,,,,,,,46
8/16/2019,8/19/2019,2704.99999999534,"FB554,FB475,FB308,FB492,FB533,FB1621,FB1622,FB538,FB599,FB582,FB585,FB590,FB405,FB408,FB557,FB558,FB239,FB244,FB741,FB742,FB455",7003,7054,7160,7309,7377,7442,7522,7613,7680,7750,7833,7901,7956,8011,8070,8139,8173,8261,8335,8401,8467,,,,,,,,,,,,,,46
8/21/2019,8/24/2019,3230.00000000931,"FB454,FB253,FB258,FB557,FB558,FB999,FB8558,FB531,FB534,FB91,FB92,FB699,FB692,FB793,FB796,FB645,FB648,FB321,FB312,FB747,FB748,FB555,FB558,FB999",9194,9273,9336,9411,9479,9514,9518,9565,9632,9697,9796,9906,10013,10094,10170,10225,10299,10380,10440,10503,10560,10622,10830,10864,,,,,,,,,,,46
8/1/2019,8/4/2019,2505.00000000349,"FB239,FB244,FB741,FB4876,FB76,FB239,FB244,FB741,FB742,FB455,FB454,FB253,FB258,FB557,FB554,FB475,FB474",6,95,169,330,375,458,546,620,686,751,1031,1111,1174,1250,1551,1603,1710,,,,,,,,,,,,,,,,,,47
8/6/2019,8/9/2019,1720.00000001164,"FB619,FB622,FB471,FB470,FB495,FB301,FB2158,FB1103,FB576,FB1103,FB576,FB1103",2251,2340,2415,2508,2608,2769,2863,2966,3354,3420,3812,3879,,,,,,,,,,,,,,,,,,,,,,,47
8/11/2019,8/14/2019,2750.00000000582,"FB576,FB697,FB692,FB553,FB556,FB2177,FB779,FB84,FB993,FB994,FB991,FB990,FB683,FB688,FB411,FB763,FB764,FB767,FB770,FB739",4725,4789,5011,5096,5218,5279,5345,5416,5431,5542,5644,5695,5756,5860,5886,5950,6041,6120,6201,6298,,,,,,,,,,,,,,,47
8/16/2019,8/19/2019,3010.00000001513,"FB732,FB20,FB91,FB92,FB799,FB792,FB59,FB62,FB385,FB390,FB89,FB1748,FB30,FB35,FB38,FB99,FB94,FB747,FB748,FB555,FB558,FB999",6851,6928,6983,7084,7197,7307,7387,7467,7524,7703,7723,7898,7989,8043,8113,8165,8183,8254,8311,8374,8583,8615,,,,,,,,,,,,,47
8/21/2019,8/24/2019,3510.00000001048,"FB1000,FB293,FB294,FB693,FB700,FB79,FB50,FB247,FB252,FB681,FB682,FB629,FB620,FB249,FB254,FB261,FB266,FB99,FB8559,FB1000,FB293,FB294,FB21,FB26,FB681,FB682,FB699",9069,9076,9151,9212,9409,9481,9552,9633,9716,9777,9840,9909,10028,10104,10189,10250,10335,10405,10415,10417,10424,10500,10572,10632,10677,10740,10806,,,,,,,,47
8/1/2019,8/4/2019,2904.99999999767,"FB411,FB763,FB1206,FB2144,FB263,FB268,FB411,FB1747,FB90,FB1895,FB1892,FB693,FB700,FB79,FB50,FB247,FB252,FB681,FB682,FB699",7,70,163,236,309,395,459,532,652,745,998,1048,1248,1320,1386,1467,1550,1611,1674,1740,,,,,,,,,,,,,,,48
8/6/2019,8/9/2019,1190.00000001281,"FB696,FB697,FB700,FB79,FB50,FB247,FB252,FB749,FB750,FB617",2459,2515,3489,3564,3633,3716,3799,3862,3918,3985,,,,,,,,,,,,,,,,,,,,,,,,,48
8/11/2019,8/14/2019,2745,"FB502,FB735,FB1863,FB1862,FB686,FB293,FB294,FB693,FB700,FB79,FB50,FB247,FB252,FB749,FB750,FB617,FB502,FB20,FB623,FB626,FB265,FB270",4549,4634,4696,4798,4915,4972,5048,5109,5313,5388,5458,5541,5623,5685,5741,5808,5918,6007,6066,6136,6204,6297,,,,,,,,,,,,,48
8/16/2019,8/19/2019,2600.00000001979,"FB239,FB244,FB741,FB742,FB455,FB1106,FB89,FB1748,FB30,FB35,FB38,FB99,FB94,FB747,FB748,FB555,FB554,FB475,FB308",6805,6894,6968,7034,7106,7259,7265,7441,7533,7588,7659,7712,7734,7806,7864,7926,8369,8420,8521,,,,,,,,,,,,,,,,48
8/21/2019,8/24/2019,4084.99999999884,"FB492,FB585,FB590,FB27,FB777,FB578,FB416,FB89,FB1748,FB30,FB35,FB38,FB99,FB8559,FB1000,FB293,FB294,FB21,FB26,FB385,FB390,FB999,FB8558,FB531,FB534,FB91,FB92,FB629",9114,9179,9247,9303,9352,9433,9504,9519,9693,9783,9836,9905,9956,9965,9967,9974,10049,10121,10180,10227,10396,10414,10418,10465,10532,10597,10696,10809,,,,,,,48
