Time_start,Day_start,Time_flight,Time_duty,Time_end,Flight_num
07:25,8/29/2019,440,655.000000008149,20:10,"FB241,FB1205,FB1208,FB1209,FB308"
07:40,8/30/2019,410,624.999999994179,19:20,"FB492,FB585,FB590,FB405,FB408,FB613"
06:40,8/1/2019,395,709.999999998836,18:30,"FB993,FB994,FB991,FB990,FB683"
07:35,8/2/2019,445,709.999999998836,20:50,"FB672,FB533,FB1621,FB1622,FB538,FB321"
09:35,8/3/2019,345,619.999999998836,21:05,"FB316,FB563,FB568,FB595,FB598"
08:15,8/4/2019,425,625.000000004657,20:25,"FB661,FB664,FB255,FB260,FB617"
08:05,8/5/2019,410,599.999999996508,19:45,"FB602,FB249,FB254,FB797,FB800"
06:45,8/6/2019,500,670.000000004657,19:40,"FB619,FB622,FB471,FB470,FB495"
08:40,8/7/2019,260,365.000000005821,17:00,"FB301,FB2158,FB697"
07:40,8/8/2019,450,689.999999996508,20:50,"FB692,FB793,FB796,FB645,FB648,FB321"
09:35,8/9/2019,460,640.000000001164,21:25,"FB316,FB563,FB566,FB477,FB476"
08:30,8/10/2019,395,599.999999996508,20:15,"FB243,FB250,FB625,FB628,FB569"
07:35,8/11/2019,445,714.999999994179,20:50,"FB562,FB533,FB1621,FB1622,FB538,FB321"
09:35,8/12/2019,310,430.000000008149,17:55,"FB316,FB741,FB742,FB455"
10:00,8/13/2019,165,564.999999997672,21:10,"FB454,FB555,FB558"
08:15,8/14/2019,425,625.000000004657,20:25,"FB661,FB664,FB255,FB260,FB617"
07:35,8/15/2019,395,609.999999997672,18:50,"FB502,FB20,FB623,FB626,FB265"
07:00,8/16/2019,490,709.999999998836,20:30,"FB240,FB675,FB1861,FB766,FB34,FB699"
13:00,8/17/2019,295,405,21:25,"FB696,FB477,FB476"
08:30,8/18/2019,410,614.999999993015,20:30,"FB243,FB250,FB625,FB628,FB699"
07:40,8/19/2019,195,624.999999994179,19:45,"FB692,FB793,FB800"
06:45,8/20/2019,500,670.000000004657,19:40,"FB619,FB622,FB471,FB470,FB495"
07:40,8/21/2019,460,675,20:10,"FB492,FB585,FB590,FB27,FB777,FB578"
07:30,8/22/2019,415,619.999999998836,19:05,"FB14,FB57,FB1142,FB1141,FB74"
06:10,8/23/2019,370,675,20:15,"FB89,FB1748,FB30,FB35,FB38"
07:25,8/24/2019,460,680.000000005821,20:35,"FB241,FB1205,FB1208,FB1209,FB474"
07:45,8/25/2019,435,675,20:15,"FB531,FB534,FB623,FB626,FB35,FB38"
07:25,8/26/2019,460,680.000000005821,20:35,"FB241,FB1205,FB1208,FB1209,FB474"
07:45,8/27/2019,520,705.000000003492,20:45,"FB531,FB534,FB91,FB92,FB699"
13:00,8/28/2019,95.0000000000001,140.000000005821,17:00,"FB696,FB697"
07:40,8/29/2019,450,689.999999996508,20:50,"FB692,FB793,FB796,FB645,FB648,FB321"
09:35,8/30/2019,310,430.000000008149,17:55,"FB316,FB741,FB742,FB455"
06:45,8/1/2019,425,654.999999997672,17:40,"FB619,FB622,FB471,FB470"
06:45,8/2/2019,500,670.000000004657,19:40,"FB619,FB622,FB471,FB470,FB495"
08:40,8/3/2019,255,365.000000005821,17:00,"FB301,FB2158,FB1103"
12:55,8/4/2019,90,150.000000006985,17:00,"FB576,FB1103"
12:55,8/5/2019,90,150.000000006985,17:00,"FB576,FB1103"
12:55,8/6/2019,90,150.000000006985,17:00,"FB576,FB1103"
12:55,8/7/2019,90,150.000000006985,17:00,"FB576,FB1103"
12:55,8/8/2019,90,150.000000006985,17:00,"FB576,FB1103"
12:55,8/9/2019,90,150.000000006985,17:00,"FB576,FB1103"
12:55,8/10/2019,95.0000000000001,150.000000006985,17:00,"FB576,FB697"
13:00,8/11/2019,95.0000000000001,140.000000005821,17:00,"FB696,FB697"
13:00,8/12/2019,90,140.000000005821,17:00,"FB696,FB1103"
12:55,8/13/2019,90,150.000000006985,17:00,"FB576,FB1103"
12:55,8/14/2019,275,439.999999998836,21:50,"FB576,FB797,FB800,FB97"
09:00,8/15/2019,435,650.000000002328,21:00,"FB18,FB663,FB666,FB263,FB268"
08:00,8/16/2019,445,710.000000009313,20:55,"FB15,FB765,FB1864,FB738,FB739"
10:00,8/17/2019,290,545.000000005821,20:25,"FB734,FB26,FB749,FB750,FB617"
07:35,8/18/2019,445,720,20:40,"FB502,FB735,FB1863,FB1862,FB686"
07:50,8/19/2019,0,0,08:55,"FB401"
12:40,8/20/2019,235,345.000000003492,20:10,"FB1208,FB1209,FB308"
08:40,8/21/2019,460,685.000000001164,22:20,"FB301,FB2158,FB261,FB266,FB99"
10:00,8/22/2019,400,589.999999995343,21:05,"FB20,FB623,FB626,FB73,FB78"
08:15,8/23/2019,425,625.000000004657,20:25,"FB661,FB664,FB255,FB260,FB617"
08:05,8/24/2019,430,625.000000004657,20:10,"FB602,FB249,FB254,FB261,FB266"
07:25,8/25/2019,335,490.000000004657,17:25,"FB241,FB1205,FB996,FB567"
07:35,8/26/2019,445,714.999999994179,20:50,"FB562,FB533,FB1621,FB1622,FB538,FB321"
09:35,8/27/2019,310,430.000000008149,17:55,"FB316,FB741,FB742,FB455"
10:00,8/28/2019,380,564.999999997672,21:10,"FB454,FB253,FB258,FB557,FB558"
08:10,8/29/2019,470,709.999999998836,21:25,"FB561,FB564,FB589,FB592,FB265,FB270"
08:30,8/30/2019,420,624.999999994179,20:40,"FB243,FB250,FB625,FB628,FB649"
06:50,8/1/2019,370,630,17:20,"FB381,FB384,FB61,FB64,FB797"
07:35,8/2/2019,395,595.000000001164,19:05,"FB792,FB59,FB62,FB645,FB648"
06:25,8/3/2019,415,620.000000009313,17:55,"FB411,FB763,FB1206,FB256,FB285"
10:50,8/4/2019,395,540,21:05,"FB282,FB473,FB472,FB599"
09:30,8/5/2019,400,604.999999991851,21:05,"FB584,FB623,FB626,FB73,FB78"
08:15,8/6/2019,425,625.000000004657,20:25,"FB661,FB664,FB255,FB260,FB617"
08:05,8/7/2019,410,599.999999996508,19:45,"FB602,FB249,FB254,FB797,FB800"
06:45,8/8/2019,500,670.000000004657,19:40,"FB619,FB622,FB471,FB470,FB495"
08:40,8/9/2019,460,685.000000001164,22:20,"FB301,FB2158,FB261,FB266,FB99"
09:55,8/10/2019,370,569.999999993015,20:40,"FB735,FB1863,FB1862,FB686"
07:45,8/11/2019,400,589.999999995343,18:50,"FB531,FB534,FB623,FB626,FB265"
07:00,8/12/2019,490,709.999999998836,20:30,"FB240,FB675,FB1861,FB766,FB34,FB699"
13:00,8/13/2019,295,460.000000001164,22:20,"FB696,FB261,FB266,FB99"
09:55,8/14/2019,460,714.999999994179,23:05,"FB735,FB1863,FB1862,FB686,FB8569"
10:25,8/15/2019,355,639.999999990687,21:50,"FB1605,FB566,FB797,FB800,FB97"
09:00,8/16/2019,435,650.000000002328,21:00,"FB18,FB663,FB666,FB263,FB268"
08:00,8/17/2019,430,670.000000004657,20:15,"FB15,FB20,FB623,FB626,FB35,FB38"
07:25,8/18/2019,375,660.000000003492,20:15,"FB241,FB1205,FB766,FB34,FB569"
07:35,8/19/2019,390,604.999999991851,19:00,"FB562,FB533,FB1621,FB1622,FB538"
06:10,8/20/2019,370,675,20:15,"FB89,FB1748,FB30,FB35,FB38"
07:25,8/21/2019,335,490.000000004657,17:25,"FB241,FB1205,FB996,FB567"
07:35,8/22/2019,390,604.999999991851,19:00,"FB562,FB533,FB1621,FB1622,FB538"
06:25,8/23/2019,485,715.000000004657,20:10,"FB239,FB244,FB563,FB566,FB261,FB266"
07:25,8/24/2019,440,664.999999998836,19:45,"FB651,FB654,FB563,FB566,FB797,FB800"
06:45,8/25/2019,500,670.000000004657,19:40,"FB619,FB622,FB471,FB470,FB495"
08:40,8/26/2019,440,654.999999997672,21:50,"FB301,FB2158,FB797,FB800,FB97"
09:00,8/27/2019,405,640.000000001164,20:50,"FB18,FB21,FB26,FB681,FB682,FB629"
08:00,8/28/2019,430,625.000000004657,20:10,"FB620,FB249,FB254,FB261,FB266"
07:25,8/29/2019,460,690.000000006985,20:10,"FB651,FB654,FB563,FB566,FB261,FB266"
07:25,8/30/2019,440,655.000000008149,20:10,"FB241,FB1205,FB1208,FB1209,FB308"
06:55,8/1/2019,425,675,18:10,"FB393,FB396,FB249,FB254,FB477"
06:35,8/2/2019,255,465.000000006985,16:15,"FB8560,FB523,FB646,FB385"
07:20,8/3/2019,245,455.000000005821,16:15,"FB382,FB383,FB386,FB385"
07:20,8/4/2019,500,720,20:40,"FB382,FB675,FB1861,FB766,FB34,FB649"
08:25,8/5/2019,405,644.999999996508,20:50,"FB642,FB21,FB26,FB681,FB682,FB629"
08:00,8/6/2019,360,685.000000001164,21:10,"FB620,FB571,FB574,FB407,FB410"
08:15,8/7/2019,425,625.000000004657,20:25,"FB661,FB664,FB255,FB260,FB617"
08:05,8/8/2019,360,685.000000001164,21:10,"FB602,FB571,FB574,FB407,FB410"
08:15,8/9/2019,490,675,21:05,"FB791,FB794,FB473,FB472,FB599"
09:25,8/10/2019,395,525.000000003492,19:40,"FB584,FB471,FB470,FB495"
08:40,8/11/2019,255,365.000000005821,17:00,"FB301,FB2158,FB1103"
12:55,8/12/2019,325,500.000000005821,22:50,"FB576,FB261,FB266,FB1099"
12:15,8/13/2019,260,409.999999995343,20:50,"FB982,FB645,FB648,FB321"
09:35,8/14/2019,310,430.000000008149,17:55,"FB316,FB741,FB742,FB455"
10:00,8/15/2019,165,564.999999997672,21:10,"FB454,FB555,FB558"
08:15,8/16/2019,425,625.000000004657,20:25,"FB661,FB664,FB255,FB260,FB617"
07:35,8/17/2019,340,690.000000006985,20:10,"FB502,FB1605,FB566,FB261,FB266"
07:25,8/18/2019,390,555.000000006985,17:55,"FB651,FB654,FB741,FB742,FB455"
10:00,8/19/2019,165,564.999999997672,21:10,"FB454,FB555,FB558"
08:10,8/20/2019,445,689.999999996508,21:05,"FB561,FB564,FB589,FB592,FB73,FB78"
08:15,8/21/2019,425,625.000000004657,20:25,"FB661,FB664,FB255,FB260,FB617"
08:05,8/22/2019,430,625.000000004657,20:10,"FB602,FB249,FB254,FB261,FB266"
07:25,8/23/2019,485,705.000000003492,20:25,"FB651,FB654,FB251,FB256,FB2177,FB779"
07:30,8/24/2019,480,705.000000003492,20:50,"FB50,FB247,FB252,FB681,FB682,FB629"
08:00,8/25/2019,430,625.000000004657,20:10,"FB620,FB249,FB254,FB261,FB266"
07:25,8/26/2019,390,570.000000003492,18:10,"FB651,FB654,FB563,FB566,FB477"
06:35,8/27/2019,440,615.000000003492,18:45,"FB8560,FB1795,FB1796,FB990,FB637"
07:35,8/28/2019,435,720,21:10,"FB632,FB19,FB775,FB68,FB85,FB717"
08:30,8/29/2019,400,640.000000001164,20:45,"FB52,FB21,FB26,FB681,FB682,FB699"
13:00,8/30/2019,95.0000000000001,140.000000005821,17:00,"FB696,FB697"
07:00,8/1/2019,255,555.000000006985,16:15,"FB13,FB523,FB646,FB385"
07:20,8/2/2019,515,715.000000004657,20:35,"FB382,FB995,FB1208,FB1209,FB474"
07:45,8/3/2019,525,709.999999998836,20:50,"FB531,FB534,FB91,FB92,FB629"
08:00,8/4/2019,410,599.999999996508,19:45,"FB620,FB249,FB254,FB797,FB800"
06:45,8/5/2019,500,670.000000004657,19:40,"FB619,FB622,FB471,FB470,FB495"
08:40,8/6/2019,460,645.000000006985,21:40,"FB301,FB2158,FB477,FB476"
08:50,8/7/2019,470,659.999999993015,21:05,"FB281,FB282,FB473,FB472,FB599"
09:30,8/8/2019,445,589.999999995343,20:50,"FB584,FB91,FB92,FB629"
08:00,8/9/2019,410,599.999999996508,19:45,"FB620,FB249,FB254,FB797,FB800"
06:45,8/10/2019,410,605.000000002328,18:35,"FB619,FB622,FB623,FB626,FB73"
07:30,8/11/2019,445,705.000000003492,20:50,"FB50,FB247,FB252,FB749,FB750,FB269"
08:00,8/12/2019,445,695.000000002328,20:40,"FB1702,FB735,FB1863,FB1862,FB686"
07:50,8/13/2019,0,0,08:55,"FB401"
12:40,8/14/2019,50,90,16:45,"FB996,FB1895"
09:00,8/15/2019,290,699.999999997672,21:35,"FB1892,FB693,FB700,FB79"
09:30,8/16/2019,385,585,20:50,"FB54,FB23,FB767,FB770,FB529"
08:25,8/17/2019,435,634.999999995343,20:40,"FB642,FB663,FB666,FB667,FB670"
07:50,8/18/2019,0,0,08:55,"FB401"
20:00,8/18/2019,0,0,21:10,"FB410"
08:15,8/19/2019,425,625.000000004657,20:25,"FB661,FB664,FB255,FB260,FB617"
08:05,8/20/2019,430,625.000000004657,20:10,"FB602,FB249,FB254,FB261,FB266"
07:25,8/21/2019,440,664.999999998836,19:45,"FB651,FB654,FB563,FB566,FB797,FB800"
06:45,8/22/2019,500,670.000000004657,19:40,"FB619,FB622,FB471,FB470,FB495"
08:40,8/23/2019,255,365.000000005821,17:00,"FB301,FB2158,FB1103"
12:55,8/24/2019,90,150.000000006985,17:00,"FB576,FB1103"
12:55,8/25/2019,95.0000000000001,150.000000006985,17:00,"FB576,FB697"
07:40,8/26/2019,475,720,21:20,"FB692,FB793,FB796,FB645,FB648,FB539"
11:45,8/27/2019,280,439.999999998836,21:05,"FB1621,FB1622,FB538,FB599"
09:30,8/28/2019,440,585,20:45,"FB584,FB91,FB92,FB699"
13:00,8/29/2019,95.0000000000001,140.000000005821,17:00,"FB696,FB697"
07:40,8/30/2019,450,689.999999996508,20:50,"FB692,FB793,FB796,FB645,FB648,FB321"
07:00,8/1/2019,440,685.000000001164,18:25,"FB51,FB54,FB91,FB92"
06:50,8/2/2019,455,709.999999998836,19:55,"FB381,FB384,FB663,FB666,FB297,FB298"
06:55,8/3/2019,475,709.999999998836,19:45,"FB393,FB396,FB249,FB254,FB797,FB800"
06:45,8/4/2019,500,670.000000004657,19:40,"FB619,FB622,FB471,FB470,FB495"
08:40,8/5/2019,460,645.000000006985,21:40,"FB301,FB2158,FB477,FB476"
08:50,8/6/2019,470,659.999999993015,21:05,"FB281,FB282,FB473,FB472,FB599"
09:30,8/7/2019,400,604.999999991851,21:05,"FB584,FB623,FB626,FB73,FB78"
08:15,8/8/2019,425,625.000000004657,20:25,"FB661,FB664,FB255,FB260,FB617"
07:35,8/9/2019,390,615.000000003492,18:55,"FB502,FB20,FB23,FB767,FB770"
07:00,8/10/2019,415,649.999999991851,19:00,"FB94,FB747,FB748,FB253,FB258,FB557"
12:20,8/11/2019,300,410.000000005821,20:35,"FB554,FB475,FB474"
07:50,8/12/2019,0,0,08:55,"FB401"
12:40,8/13/2019,50,90,16:45,"FB996,FB1895"
09:00,8/14/2019,290,699.999999997672,21:35,"FB1892,FB693,FB700,FB79"
09:30,8/15/2019,390,590.000000005821,20:55,"FB54,FB23,FB767,FB770,FB739"
10:00,8/16/2019,345,535.000000004657,20:15,"FB734,FB24,FB67,FB70,FB569"
07:35,8/17/2019,445,714.999999994179,20:50,"FB562,FB533,FB1621,FB1622,FB538,FB321"
09:35,8/18/2019,345,619.999999998836,21:05,"FB316,FB563,FB568,FB595,FB598"
08:15,8/19/2019,380,559.999999991851,19:00,"FB673,FB676,FB253,FB258,FB557"
12:20,8/20/2019,390,560.000000002328,23:05,"FB554,FB475,FB474,FB8569"
10:25,8/21/2019,260,594.999999990687,21:05,"FB1605,FB568,FB595,FB598"
08:15,8/22/2019,425,625.000000004657,20:25,"FB661,FB664,FB255,FB260,FB617"
08:05,8/23/2019,410,599.999999996508,19:45,"FB602,FB249,FB254,FB797,FB800"
06:45,8/24/2019,500,670.000000004657,19:40,"FB619,FB622,FB471,FB470,FB495"
08:40,8/25/2019,440,654.999999997672,21:50,"FB301,FB2158,FB797,FB800,FB97"
09:00,8/26/2019,435,650.000000002328,21:00,"FB18,FB663,FB666,FB263,FB268"
08:00,8/27/2019,445,695.000000002328,20:40,"FB15,FB735,FB1863,FB1862,FB686"
07:45,8/28/2019,385,574.999999998836,18:35,"FB531,FB534,FB623,FB626,FB73"
07:30,8/29/2019,295,430.000000008149,16:15,"FB50,FB247,FB252,FB385"
07:20,8/30/2019,390,525.000000003492,17:25,"FB382,FB995,FB996,FB567"
07:00,8/1/2019,275,664.999999998836,18:05,"FB671,FB676,FB65,FB70"
06:55,8/2/2019,355,680.000000005821,19:15,"FB393,FB396,FB571,FB574,FB407"
07:30,8/3/2019,390,624.999999994179,19:00,"FB402,FB533,FB1621,FB1622,FB538"
06:25,8/4/2019,355,625.000000004657,18:40,"FB239,FB244,FB563,FB568,FB595"
07:25,8/5/2019,390,604.999999991851,19:00,"FB582,FB533,FB1621,FB1622,FB538"
06:25,8/6/2019,405,585,18:00,"FB239,FB244,FB251,FB256,FB2177"
07:00,8/7/2019,355,634.999999995343,18:45,"FB94,FB747,FB748,FB25,FB990,FB637"
07:35,8/8/2019,435,720,21:10,"FB632,FB19,FB775,FB68,FB85,FB717"
08:30,8/9/2019,355,624.999999994179,20:30,"FB52,FB21,FB26,FB749,FB750,FB699"
13:00,8/10/2019,90,140.000000005821,17:00,"FB696,FB1103"
12:55,8/11/2019,275,439.999999998836,21:50,"FB576,FB797,FB800,FB97"
09:00,8/12/2019,435,650.000000002328,21:00,"FB18,FB663,FB666,FB263,FB268"
08:00,8/13/2019,465,710.000000009313,20:55,"FB15,FB20,FB23,FB767,FB770,FB739"
10:00,8/14/2019,275,535.000000004657,20:15,"FB734,FB26,FB749,FB750,FB569"
07:35,8/15/2019,445,714.999999994179,20:50,"FB562,FB533,FB1621,FB1622,FB538,FB321"
09:35,8/16/2019,310,430.000000008149,17:55,"FB316,FB741,FB742,FB455"
10:00,8/17/2019,165,564.999999997672,21:10,"FB454,FB555,FB558"
08:15,8/18/2019,425,625.000000004657,20:25,"FB661,FB664,FB255,FB260,FB617"
07:35,8/19/2019,430,695.000000002328,20:15,"FB502,FB20,FB623,FB626,FB35,FB38"
07:25,8/20/2019,335,490.000000004657,17:25,"FB241,FB1205,FB996,FB567"
07:35,8/21/2019,390,604.999999991851,19:00,"FB562,FB533,FB1621,FB1622,FB538"
06:25,8/22/2019,465,689.999999996508,19:45,"FB239,FB244,FB563,FB566,FB797,FB800"
06:45,8/23/2019,500,670.000000004657,19:40,"FB619,FB622,FB471,FB470,FB495"
08:40,8/24/2019,460,645.000000006985,21:40,"FB301,FB2158,FB477,FB476"
08:50,8/25/2019,470,659.999999993015,21:05,"FB281,FB282,FB473,FB472,FB599"
09:30,8/26/2019,440,585,20:45,"FB584,FB91,FB92,FB699"
13:00,8/27/2019,90,140.000000005821,17:00,"FB696,FB1103"
12:55,8/28/2019,90,150.000000006985,17:00,"FB576,FB1103"
12:55,8/29/2019,90,150.000000006985,17:00,"FB576,FB1103"
12:55,8/30/2019,90,150.000000006985,17:00,"FB576,FB1103"
07:10,8/1/2019,355,660.000000003492,18:10,"FB93,FB20,FB623,FB626,FB35"
07:50,8/2/2019,235,699.999999997672,20:50,"FB2176,FB643,FB526,FB529"
10:45,8/3/2019,365,554.999999996508,21:45,"FB644,FB679,FB680,FB613,FB618"
08:50,8/4/2019,80,605.000000002328,20:10,"FB281,FB286"
07:25,8/5/2019,485,705.000000003492,20:25,"FB651,FB654,FB251,FB256,FB2177,FB779"
07:30,8/6/2019,475,700.000000008149,20:45,"FB50,FB247,FB252,FB681,FB682,FB699"
12:45,8/8/2019,80.0000000000002,124.999999998836,17:25,"FB996,FB567"
07:35,8/9/2019,445,714.999999994179,20:50,"FB562,FB533,FB1621,FB1622,FB538,FB321"
09:35,8/10/2019,310,430.000000008149,17:55,"FB316,FB741,FB742,FB455"
10:00,8/11/2019,165,564.999999997672,21:10,"FB454,FB555,FB558"
08:15,8/12/2019,425,625.000000004657,20:25,"FB661,FB664,FB255,FB260,FB617"
07:35,8/13/2019,320,664.999999998836,19:45,"FB502,FB1605,FB566,FB797,FB800"
06:45,8/14/2019,425,619.999999998836,18:50,"FB619,FB622,FB623,FB626,FB265"
07:00,8/15/2019,490,709.999999998836,20:30,"FB240,FB675,FB1861,FB766,FB34,FB699"
13:00,8/16/2019,275,429.999999997672,21:50,"FB696,FB797,FB800,FB97"
09:00,8/17/2019,415,615.000000003492,20:25,"FB18,FB21,FB1169,FB1170,FB779"
07:30,8/18/2019,445,705.000000003492,20:50,"FB50,FB247,FB252,FB749,FB750,FB269"
08:00,8/19/2019,340,665.000000009313,20:10,"FB1702,FB1605,FB566,FB261,FB266"
07:25,8/20/2019,440,664.999999998836,19:45,"FB651,FB654,FB563,FB566,FB797,FB800"
06:45,8/21/2019,500,670.000000004657,19:40,"FB619,FB622,FB471,FB470,FB495"
08:40,8/22/2019,255,365.000000005821,17:00,"FB301,FB2158,FB1103"
12:45,8/24/2019,80.0000000000002,124.999999998836,17:25,"FB996,FB567"
07:35,8/25/2019,390,604.999999991851,19:00,"FB562,FB533,FB1621,FB1622,FB538"
06:25,8/26/2019,480,720,20:15,"FB239,FB244,FB251,FB256,FB2177,FB38"
07:25,8/27/2019,440,664.999999998836,19:45,"FB651,FB654,FB563,FB566,FB797,FB800"
06:45,8/28/2019,500,670.000000004657,19:40,"FB619,FB622,FB471,FB470,FB495"
08:40,8/29/2019,440,654.999999997672,21:50,"FB301,FB2158,FB797,FB800,FB97"
09:00,8/30/2019,405,640.000000001164,20:50,"FB18,FB21,FB26,FB681,FB682,FB629"
07:10,8/1/2019,355,705.000000003492,18:55,"FB583,FB584,FB23,FB28,FB397,FB400"
07:00,8/2/2019,385,635.000000005821,18:40,"FB13,FB18,FB21,FB26,FB259,FB428"
07:05,8/3/2019,460,640.000000001164,18:55,"FB986,FB787,FB788,FB473,FB472"
06:25,8/4/2019,420,625.000000004657,18:00,"FB411,FB763,FB1206,FB256,FB2177"
07:00,8/5/2019,415,649.999999991851,19:00,"FB94,FB747,FB748,FB253,FB258,FB557"
12:20,8/6/2019,390,560.000000002328,23:05,"FB554,FB475,FB474,FB8569"
10:25,8/7/2019,260,594.999999990687,21:05,"FB1605,FB568,FB595,FB598"
08:15,8/8/2019,380,559.999999991851,19:00,"FB673,FB676,FB253,FB258,FB557"
12:20,8/9/2019,390,560.000000002328,23:05,"FB554,FB475,FB474,FB8569"
10:25,8/10/2019,375,669.999999994179,22:20,"FB1605,FB566,FB261,FB266,FB99"
10:00,8/11/2019,390,580.000000004657,20:55,"FB20,FB23,FB767,FB770,FB739"
10:00,8/12/2019,345,535.000000004657,20:15,"FB734,FB24,FB67,FB70,FB569"
07:35,8/13/2019,390,604.999999991851,19:00,"FB562,FB533,FB1621,FB1622,FB538"
06:10,8/14/2019,370,675,20:15,"FB89,FB1748,FB30,FB35,FB38"
07:25,8/15/2019,305,450,16:45,"FB241,FB1205,FB996,FB1895"
09:00,8/16/2019,290,699.999999997672,21:35,"FB1892,FB693,FB700,FB79"
09:30,8/17/2019,390,590.000000005821,20:55,"FB54,FB23,FB767,FB770,FB739"
10:00,8/18/2019,345,575.000000009313,20:55,"FB734,FB26,FB681,FB682,FB649"
08:25,8/19/2019,435,654.999999997672,21:00,"FB642,FB663,FB666,FB263,FB268"
08:00,8/20/2019,445,695.000000002328,20:40,"FB15,FB735,FB1863,FB1862,FB686"
07:45,8/21/2019,520,705.000000003492,20:45,"FB531,FB534,FB91,FB92,FB699"
14:00,8/23/2019,180,280.000000001164,20:40,"FB766,FB34,FB649"
08:25,8/24/2019,435,654.999999997672,21:00,"FB642,FB663,FB666,FB263,FB268"
08:00,8/25/2019,445,695.000000002328,20:40,"FB15,FB735,FB1863,FB1862,FB686"
07:45,8/26/2019,435,709.999999998836,20:50,"FB531,FB534,FB623,FB626,FB35,FB1709"
08:00,8/27/2019,430,670.000000004657,20:15,"FB1702,FB20,FB623,FB626,FB35,FB38"
07:25,8/28/2019,440,664.999999998836,19:45,"FB651,FB654,FB563,FB566,FB797,FB800"
06:45,8/29/2019,500,670.000000004657,19:40,"FB619,FB622,FB471,FB470,FB495"
08:40,8/30/2019,460,685.000000001164,22:20,"FB301,FB2158,FB261,FB266,FB99"
07:25,8/1/2019,350,669.999999994179,18:35,"FB241,FB248,FB1101,FB1102,FB73"
08:30,8/2/2019,490,695.000000002328,21:40,"FB52,FB61,FB64,FB477,FB476"
08:50,8/3/2019,380,634.999999995343,20:40,"FB281,FB282,FB25,FB32,FB2159"
08:00,8/4/2019,240,675,21:40,"FB460,FB395,FB400,FB273"
08:45,8/5/2019,325,644.999999996508,21:15,"FB1203,FB1206,FB262,FB669"
08:15,8/6/2019,435,654.999999997672,21:00,"FB662,FB663,FB666,FB263,FB268"
08:00,8/7/2019,445,695.000000002328,20:40,"FB15,FB735,FB1863,FB1862,FB686"
07:45,8/8/2019,385,574.999999998836,18:35,"FB531,FB534,FB623,FB626,FB73"
07:30,8/9/2019,485,710.000000009313,20:55,"FB50,FB247,FB252,FB681,FB682,FB649"
08:25,8/10/2019,435,634.999999995343,20:40,"FB642,FB663,FB666,FB667,FB670"
07:50,8/11/2019,0,0,08:55,"FB401"
20:00,8/11/2019,0,0,21:10,"FB410"
08:15,8/12/2019,180,720,21:50,"FB791,FB800,FB97"
09:00,8/13/2019,435,650.000000002328,21:00,"FB18,FB663,FB666,FB263,FB268"
08:00,8/14/2019,465,710.000000009313,20:55,"FB15,FB20,FB23,FB767,FB770,FB739"
10:00,8/15/2019,290,550.000000001164,20:30,"FB734,FB26,FB749,FB750,FB799"
07:35,8/16/2019,440,689.999999996508,20:40,"FB792,FB19,FB775,FB68,FB2159"
08:00,8/17/2019,240,675,21:40,"FB460,FB395,FB400,FB273"
08:45,8/18/2019,445,625.000000004657,20:55,"FB1203,FB764,FB767,FB770,FB739"
10:00,8/19/2019,345,535.000000004657,20:15,"FB734,FB24,FB67,FB70,FB569"
07:35,8/20/2019,390,604.999999991851,19:00,"FB562,FB533,FB1621,FB1622,FB538"
06:25,8/21/2019,480,720,20:15,"FB239,FB244,FB251,FB256,FB2177,FB38"
07:25,8/22/2019,335,490.000000004657,17:25,"FB241,FB1205,FB996,FB567"
07:35,8/23/2019,390,604.999999991851,19:00,"FB562,FB533,FB1621,FB1622,FB538"
06:25,8/24/2019,480,720,20:15,"FB239,FB244,FB251,FB256,FB2177,FB38"
07:25,8/25/2019,390,570.000000003492,18:10,"FB651,FB654,FB563,FB566,FB477"
07:05,8/26/2019,420,615.000000003492,18:55,"FB1200,FB246,FB23,FB767,FB770"
07:00,8/27/2019,415,649.999999991851,19:00,"FB94,FB747,FB748,FB253,FB258,FB557"
12:45,8/29/2019,80.0000000000002,124.999999998836,17:25,"FB996,FB567"
07:35,8/30/2019,390,604.999999991851,19:00,"FB562,FB533,FB1621,FB1622,FB538"
07:25,8/1/2019,330,675,18:40,"FB651,FB654,FB563,FB568,FB595"
07:25,8/2/2019,470,704.999999993015,20:40,"FB582,FB315,FB1181,FB1182,FB320,FB2159"
08:00,8/3/2019,210,639.999999990687,21:05,"FB460,FB395,FB400,FB599"
09:30,8/4/2019,390,595.000000001164,20:55,"FB584,FB23,FB767,FB770,FB739"
10:00,8/5/2019,370,560.000000002328,20:40,"FB734,FB24,FB67,FB70,FB649"
08:25,8/6/2019,310,709.999999998836,21:55,"FB642,FB21,FB26,FB385,FB390"
08:55,8/7/2019,430,664.999999998836,21:10,"FB787,FB788,FB65,FB68,FB85,FB717"
08:30,8/8/2019,310,709.999999998836,21:55,"FB52,FB21,FB26,FB385,FB390"
08:55,8/9/2019,430,680.000000005821,21:30,"FB281,FB282,FB25,FB990,FB265,FB270"
08:35,8/10/2019,430,639.999999990687,21:50,"FB467,FB464,FB797,FB800,FB97"
09:00,8/11/2019,435,650.000000002328,21:00,"FB18,FB663,FB666,FB263,FB268"
08:00,8/12/2019,465,710.000000009313,20:55,"FB15,FB20,FB23,FB767,FB770,FB739"
10:00,8/13/2019,290,545.000000005821,20:25,"FB734,FB26,FB749,FB750,FB617"
